item,lexicon,family,query_type,cond,arm,k,estimand_unchanged,touches_causal_path,strict_unchanged,unchanged_qt
25,PSEUDO,IV,backadj,DR_k3,DR,3,False,True,False,False
25,PSEUDO,IV,backadj,ED_k1,ED,1,True,False,True,True
25,PSEUDO,IV,backadj,ED_k2,ED,2,False,True,False,False
25,PSEUDO,IV,backadj,ED_k3,ED,3,False,True,False,False
25,PSEUDO,IV,backadj,FE_k1,FE,1,False,False,False,False
25,PSEUDO,IV,backadj,FE_k2,FE,2,False,False,False,False
26,KEEP,IV,ate,DR_k1,DR,1,False,True,False,False
26,KEEP,IV,ate,DR_k2,DR,2,False,True,False,False
26,KEEP,IV,ate,DR_k3,DR,3,False,True,False,False
26,KEEP,IV,ate,ED_k1,ED,1,False,False,False,False
26,KEEP,IV,ate,ED_k2,ED,2,False,True,False,False
26,KEEP,IV,ate,ED_k3,ED,3,False,False,False,False
26,KEEP,IV,ate,FE_k1,FE,1,True,False,True,True
26,KEEP,IV,ate,FE_k2,FE,2,False,False,False,False
26,PSEUDO,IV,ate,DR_k1,DR,1,False,True,False,False
26,PSEUDO,IV,ate,DR_k2,DR,2,False,True,False,False
26,PSEUDO,IV,ate,DR_k3,DR,3,False,True,False,False
26,PSEUDO,IV,ate,ED_k1,ED,1,False,False,False,False
26,PSEUDO,IV,ate,ED_k2,ED,2,False,True,False,False
26,PSEUDO,IV,ate,ED_k3,ED,3,False,False,False,False
26,PSEUDO,IV,ate,FE_k1,FE,1,True,False,True,True
26,PSEUDO,IV,ate,FE_k2,FE,2,False,False,False,False
27,KEEP,IV,backadj,DR_k1,DR,1,False,True,False,False
27,KEEP,IV,backadj,DR_k2,DR,2,False,True,False,False
27,KEEP,IV,backadj,DR_k3,DR,3,False,True,False,False
27,KEEP,IV,backadj,ED_k1,ED,1,False,False,False,False
27,KEEP,IV,backadj,ED_k2,ED,2,False,True,False,False
27,KEEP,IV,backadj,ED_k3,ED,3,False,True,False,False
27,KEEP,IV,backadj,FE_k1,FE,1,True,False,True,True
27,KEEP,IV,backadj,FE_k2,FE,2,False,False,False,False
27,PSEUDO,IV,backadj,DR_k1,DR,1,False,True,False,False
27,PSEUDO,IV,backadj,DR_k2,DR,2,False,True,False,False
27,PSEUDO,IV,backadj,DR_k3,DR,3,False,True,False,False
27,PSEUDO,IV,backadj,ED_k1,ED,1,False,False,False,False
27,PSEUDO,IV,backadj,ED_k2,ED,2,False,True,False,False
27,PSEUDO,IV,backadj,ED_k3,ED,3,False,True,False,False
27,PSEUDO,IV,backadj,FE_k1,FE,1,False,False,False,False
27,PSEUDO,IV,backadj,FE_k2,FE,2,False,False,False,False
28,KEEP,IV,backadj,DR_k1,DR,1,False,True,False,False
28,KEEP,IV,backadj,DR_k2,DR,2,False,True,False,False
28,KEEP,IV,backadj,DR_k3,DR,3,False,True,False,False
28,KEEP,IV,backadj,ED_k1,ED,1,False,False,False,False
28,KEEP,IV,backadj,ED_k2,ED,2,False,False,False,False
28,KEEP,IV,backadj,ED_k3,ED,3,False,False,False,False
28,KEEP,IV,backadj,FE_k1,FE,1,True,False,True,True
28,KEEP,IV,backadj,FE_k2,FE,2,False,False,False,False
28,PSEUDO,IV,backadj,DR_k1,DR,1,False,True,False,False
28,PSEUDO,IV,backadj,DR_k2,DR,2,False,True,False,False
28,PSEUDO,IV,backadj,DR_k3,DR,3,False,True,False,False
28,PSEUDO,IV,backadj,ED_k1,ED,1,False,False,False,False
28,PSEUDO,IV,backadj,ED_k2,ED,2,False,False,False,False
28,PSEUDO,IV,backadj,ED_k3,ED,3,False,False,False,False
28,PSEUDO,IV,backadj,FE_k1,FE,1,False,False,False,False
28,PSEUDO,IV,backadj,FE_k2,FE,2,False,False,False,False
29,KEEP,IV,ate,DR_k1,DR,1,False,True,False,False
29,KEEP,IV,ate,DR_k2,DR,2,False,True,False,False
29,KEEP,IV,ate,DR_k3,DR,3,False,True,False,False
29,KEEP,IV,ate,ED_k1,ED,1,False,False,False,False
29,KEEP,IV,ate,ED_k2,ED,2,False,False,False,False
29,KEEP,IV,ate,ED_k3,ED,3,False,True,False,False
29,KEEP,IV,ate,FE_k1,FE,1,True,False,True,True
29,KEEP,IV,ate,FE_k2,FE,2,False,False,False,False
29,PSEUDO,IV,ate,DR_k1,DR,1,False,True,False,False
29,PSEUDO,IV,ate,DR_k2,DR,2,False,True,False,False
29,PSEUDO,IV,ate,DR_k3,DR,3,False,True,False,False
29,PSEUDO,IV,ate,ED_k1,ED,1,False,False,False,False
29,PSEUDO,IV,ate,ED_k2,ED,2,False,False,False,False
29,PSEUDO,IV,ate,ED_k3,ED,3,False,True,False,False
29,PSEUDO,IV,ate,FE_k1,FE,1,False,False,False,False
29,PSEUDO,IV,ate,FE_k2,FE,2,False,False,False,False
30,KEEP,IV,backadj,DR_k1,DR,1,False,True,False,False
30,KEEP,IV,backadj,DR_k2,DR,2,False,True,False,False
30,KEEP,IV,backadj,DR_k3,DR,3,False,True,False,False
30,KEEP,IV,backadj,ED_k1,ED,1,False,False,False,False
30,KEEP,IV,backadj,ED_k2,ED,2,False,True,False,False
30,KEEP,IV,backadj,ED_k3,ED,3,False,True,False,False
30,KEEP,IV,backadj,FE_k1,FE,1,False,False,False,False
30,KEEP,IV,backadj,FE_k2,FE,2,False,False,False,False
30,PSEUDO,IV,backadj,DR_k1,DR,1,False,True,False,False
30,PSEUDO,IV,backadj,DR_k2,DR,2,False,True,False,False
30,PSEUDO,IV,backadj,DR_k3,DR,3,False,True,False,False
30,PSEUDO,IV,backadj,ED_k1,ED,1,False,False,False,False
30,PSEUDO,IV,backadj,ED_k2,ED,2,False,True,False,False
30,PSEUDO,IV,backadj,ED_k3,ED,3,False,True,False,False
30,PSEUDO,IV,backadj,FE_k1,FE,1,True,False,True,True
30,PSEUDO,IV,backadj,FE_k2,FE,2,False,False,False,False
31,KEEP,IV,backadj,DR_k1,DR,1,False,True,False,False
31,KEEP,IV,backadj,DR_k2,DR,2,False,True,False,False
31,KEEP,IV,backadj,DR_k3,DR,3,False,True,False,False
31,KEEP,IV,backadj,ED_k1,ED,1,False,False,False,False
31,KEEP,IV,backadj,ED_k2,ED,2,False,False,False,False
31,KEEP,IV,backadj,ED_k3,ED,3,False,True,False,False
31,KEEP,IV,backadj,FE_k1,FE,1,True,False,True,True
31,KEEP,IV,backadj,FE_k2,FE,2,False,False,False,False
31,PSEUDO,IV,backadj,DR_k1,DR,1,False,True,False,False
31,PSEUDO,IV,backadj,DR_k2,DR,2,False,True,False,False
31,PSEUDO,IV,backadj,DR_k3,DR,3,False,True,False,False
31,PSEUDO,IV,backadj,ED_k1,ED,1,False,False,False,False
31,PSEUDO,IV,backadj,ED_k2,ED,2,False,False,False,False
31,PSEUDO,IV,backadj,ED_k3,ED,3,False,True,False,False
31,PSEUDO,IV,backadj,FE_k1,FE,1,True,False,True,True
31,PSEUDO,IV,backadj,FE_k2,FE,2,False,False,False,False
32,KEEP,IV,ate,DR_k1,DR,1,False,True,False,False
32,KEEP,IV,ate,DR_k2,DR,2,False,True,False,False
32,KEEP,IV,ate,DR_k3,DR,3,False,True,False,False
32,KEEP,IV,ate,ED_k1,ED,1,False,False,False,False
32,KEEP,IV,ate,ED_k2,ED,2,False,True,False,False
32,KEEP,IV,ate,ED_k3,ED,3,False,True,False,False
32,KEEP,IV,ate,FE_k1,FE,1,True,False,True,True
32,KEEP,IV,ate,FE_k2,FE,2,False,False,False,False
32,PSEUDO,IV,ate,DR_k1,DR,1,False,True,False,False
32,PSEUDO,IV,ate,DR_k2,DR,2,False,True,False,False
32,PSEUDO,IV,ate,DR_k3,DR,3,False,True,False,False
32,PSEUDO,IV,ate,ED_k1,ED,1,False,False,False,False
32,PSEUDO,IV,ate,ED_k2,ED,2,False,True,False,False
32,PSEUDO,IV,ate,ED_k3,ED,3,False,True,False,False
32,PSEUDO,IV,ate,FE_k1,FE,1,True,False,True,True
32,PSEUDO,IV,ate,FE_k2,FE,2,False,False,False,False
33,KEEP,IV,ate,DR_k1,DR,1,False,True,False,False
33,KEEP,IV,ate,DR_k2,DR,2,False,True,False,False
33,KEEP,IV,ate,DR_k3,DR,3,False,True,False,False
33,KEEP,IV,ate,ED_k1,ED,1,False,False,False,False
33,KEEP,IV,ate,ED_k2,ED,2,False,True,False,False
33,KEEP,IV,ate,ED_k3,ED,3,False,False,False,False
33,KEEP,IV,ate,FE_k1,FE,1,True,False,True,True
33,KEEP,IV,ate,FE_k2,FE,2,False,False,False,False
33,PSEUDO,IV,ate,DR_k1,DR,1,False,True,False,False
33,PSEUDO,IV,ate,DR_k2,DR,2,False,True,False,False
33,PSEUDO,IV,ate,DR_k3,DR,3,False,True,False,False
33,PSEUDO,IV,ate,ED_k1,ED,1,False,False,False,False
33,PSEUDO,IV,ate,ED_k2,ED,2,False,True,False,False
33,PSEUDO,IV,ate,ED_k3,ED,3,False,False,False,False
33,PSEUDO,IV,ate,FE_k1,FE,1,True,False,True,True
33,PSEUDO,IV,ate,FE_k2,FE,2,False,False,False,False
34,KEEP,IV,ate,DR_k1,DR,1,False,True,False,False
34,KEEP,IV,ate,DR_k2,DR,2,False,True,False,False
34,KEEP,IV,ate,DR_k3,DR,3,False,True,False,False
34,KEEP,IV,ate,ED_k1,ED,1,False,True,False,False
34,KEEP,IV,ate,ED_k2,ED,2,False,True,False,False
34,KEEP,IV,ate,ED_k3,ED,3,False,True,False,False
34,KEEP,IV,ate,FE_k1,FE,1,True,False,True,True
34,KEEP,IV,ate,FE_k2,FE,2,False,False,False,False
34,PSEUDO,IV,ate,DR_k1,DR,1,False,True,False,False
34,PSEUDO,IV,ate,DR_k2,DR,2,False,True,False,False
34,PSEUDO,IV,ate,DR_k3,DR,3,False,True,False,False
34,PSEUDO,IV,ate,ED_k1,ED,1,False,True,False,False
34,PSEUDO,IV,ate,ED_k2,ED,2,False,True,False,False
34,PSEUDO,IV,ate,ED_k3,ED,3,False,True,False,False
34,PSEUDO,IV,ate,FE_k1,FE,1,True,False,True,True
34,PSEUDO,IV,ate,FE_k2,FE,2,False,False,False,False
35,KEEP,IV,ate,DR_k1,DR,1,False,True,False,False
35,KEEP,IV,ate,DR_k2,DR,2,False,True,False,False
35,KEEP,IV,ate,DR_k3,DR,3,False,True,False,False
35,KEEP,IV,ate,ED_k1,ED,1,False,True,False,False
35,KEEP,IV,ate,ED_k2,ED,2,False,False,False,False
35,KEEP,IV,ate,ED_k3,ED,3,False,True,False,False
35,KEEP,IV,ate,FE_k1,FE,1,True,False,True,True
35,KEEP,IV,ate,FE_k2,FE,2,False,False,False,False
35,PSEUDO,IV,ate,DR_k1,DR,1,False,True,False,False
35,PSEUDO,IV,ate,DR_k2,DR,2,False,True,False,False
35,PSEUDO,IV,ate,DR_k3,DR,3,False,True,False,False
35,PSEUDO,IV,ate,ED_k1,ED,1,False,True,False,False
35,PSEUDO,IV,ate,ED_k2,ED,2,False,False,False,False
35,PSEUDO,IV,ate,ED_k3,ED,3,False,True,False,False
35,PSEUDO,IV,ate,FE_k1,FE,1,True,False,True,True
35,PSEUDO,IV,ate,FE_k2,FE,2,False,False,False,False
36,KEEP,IV,backadj,DR_k1,DR,1,False,True,False,False
36,KEEP,IV,backadj,DR_k2,DR,2,False,True,False,False
36,KEEP,IV,backadj,DR_k3,DR,3,False,True,False,False
36,KEEP,IV,backadj,ED_k1,ED,1,True,False,True,True
36,KEEP,IV,backadj,ED_k2,ED,2,False,True,False,False
36,KEEP,IV,backadj,ED_k3,ED,3,False,True,False,False
36,KEEP,IV,backadj,FE_k1,FE,1,True,False,True,True
36,KEEP,IV,backadj,FE_k2,FE,2,False,False,False,False
36,PSEUDO,IV,backadj,DR_k1,DR,1,False,True,False,False
36,PSEUDO,IV,backadj,DR_k2,DR,2,False,True,False,False
36,PSEUDO,IV,backadj,DR_k3,DR,3,False,True,False,False
36,PSEUDO,IV,backadj,ED_k1,ED,1,True,False,True,True
36,PSEUDO,IV,backadj,ED_k2,ED,2,False,True,False,False
36,PSEUDO,IV,backadj,ED_k3,ED,3,False,True,False,False
36,PSEUDO,IV,backadj,FE_k1,FE,1,True,False,True,True
36,PSEUDO,IV,backadj,FE_k2,FE,2,False,False,False,False
37,KEEP,IV,ate,DR_k1,DR,1,False,True,False,False
37,KEEP,IV,ate,DR_k2,DR,2,False,True,False,False
37,KEEP,IV,ate,DR_k3,DR,3,False,True,False,False
37,KEEP,IV,ate,ED_k1,ED,1,False,False,False,False
37,KEEP,IV,ate,ED_k2,ED,2,False,True,False,False
37,KEEP,IV,ate,ED_k3,ED,3,False,True,False,False
37,KEEP,IV,ate,FE_k1,FE,1,False,False,False,False
37,KEEP,IV,ate,FE_k2,FE,2,False,False,False,False
37,PSEUDO,IV,ate,DR_k1,DR,1,False,True,False,False
37,PSEUDO,IV,ate,DR_k2,DR,2,False,True,False,False
37,PSEUDO,IV,ate,DR_k3,DR,3,False,True,False,False
37,PSEUDO,IV,ate,ED_k1,ED,1,False,False,False,False
37,PSEUDO,IV,ate,ED_k2,ED,2,False,True,False,False
37,PSEUDO,IV,ate,ED_k3,ED,3,False,True,False,False
37,PSEUDO,IV,ate,FE_k1,FE,1,True,False,True,True
37,PSEUDO,IV,ate,FE_k2,FE,2,False,False,False,False
38,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
38,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
38,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
38,KEEP,IV,det-counterfactual,ED_k1,ED,1,False,False,False,False
38,KEEP,IV,det-counterfactual,ED_k2,ED,2,False,False,False,False
38,KEEP,IV,det-counterfactual,ED_k3,ED,3,False,False,False,False
38,KEEP,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
38,KEEP,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
38,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
38,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
38,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
38,PSEUDO,IV,det-counterfactual,ED_k1,ED,1,False,False,False,False
38,PSEUDO,IV,det-counterfactual,ED_k2,ED,2,False,False,False,False
38,PSEUDO,IV,det-counterfactual,ED_k3,ED,3,False,False,False,False
38,PSEUDO,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
38,PSEUDO,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
39,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
39,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
39,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
39,KEEP,IV,det-counterfactual,ED_k1,ED,1,False,True,False,False
39,KEEP,IV,det-counterfactual,ED_k2,ED,2,False,True,False,False
39,KEEP,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
39,KEEP,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
39,KEEP,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
39,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
39,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
39,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
39,PSEUDO,IV,det-counterfactual,ED_k1,ED,1,False,True,False,False
39,PSEUDO,IV,det-counterfactual,ED_k2,ED,2,False,True,False,False
39,PSEUDO,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
39,PSEUDO,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
39,PSEUDO,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
40,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
40,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
40,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
40,KEEP,IV,det-counterfactual,ED_k1,ED,1,True,False,True,True
40,KEEP,IV,det-counterfactual,ED_k2,ED,2,False,False,False,False
40,KEEP,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
40,KEEP,IV,det-counterfactual,FE_k1,FE,1,False,False,False,False
40,KEEP,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
40,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
40,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
40,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
40,PSEUDO,IV,det-counterfactual,ED_k1,ED,1,True,False,True,True
40,PSEUDO,IV,det-counterfactual,ED_k2,ED,2,False,False,False,False
40,PSEUDO,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
40,PSEUDO,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
40,PSEUDO,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
41,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
41,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
41,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
41,KEEP,IV,det-counterfactual,ED_k1,ED,1,False,True,False,False
41,KEEP,IV,det-counterfactual,ED_k2,ED,2,False,False,False,False
41,KEEP,IV,det-counterfactual,ED_k3,ED,3,False,False,False,False
41,KEEP,IV,det-counterfactual,FE_k1,FE,1,False,False,False,False
41,KEEP,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
41,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
41,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
41,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
41,PSEUDO,IV,det-counterfactual,ED_k1,ED,1,False,True,False,False
41,PSEUDO,IV,det-counterfactual,ED_k2,ED,2,False,False,False,False
41,PSEUDO,IV,det-counterfactual,ED_k3,ED,3,False,False,False,False
41,PSEUDO,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
41,PSEUDO,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
42,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
42,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
42,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
42,KEEP,IV,det-counterfactual,ED_k1,ED,1,False,False,False,False
42,KEEP,IV,det-counterfactual,ED_k2,ED,2,False,False,False,False
42,KEEP,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
42,KEEP,IV,det-counterfactual,FE_k1,FE,1,False,False,False,False
42,KEEP,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
42,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
42,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
42,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
42,PSEUDO,IV,det-counterfactual,ED_k1,ED,1,False,False,False,False
42,PSEUDO,IV,det-counterfactual,ED_k2,ED,2,False,False,False,False
42,PSEUDO,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
42,PSEUDO,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
42,PSEUDO,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
43,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
43,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
43,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
43,KEEP,IV,det-counterfactual,ED_k1,ED,1,False,False,False,False
43,KEEP,IV,det-counterfactual,ED_k2,ED,2,False,True,False,False
43,KEEP,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
43,KEEP,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
43,KEEP,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
43,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
43,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
43,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
43,PSEUDO,IV,det-counterfactual,ED_k1,ED,1,False,False,False,False
43,PSEUDO,IV,det-counterfactual,ED_k2,ED,2,False,True,False,False
43,PSEUDO,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
43,PSEUDO,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
43,PSEUDO,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
44,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
44,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
44,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
44,KEEP,IV,det-counterfactual,ED_k1,ED,1,False,True,False,False
44,KEEP,IV,det-counterfactual,ED_k2,ED,2,False,False,False,False
44,KEEP,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
44,KEEP,IV,det-counterfactual,FE_k1,FE,1,False,False,False,False
44,KEEP,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
44,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
44,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
44,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
44,PSEUDO,IV,det-counterfactual,ED_k1,ED,1,False,True,False,False
44,PSEUDO,IV,det-counterfactual,ED_k2,ED,2,False,False,False,False
44,PSEUDO,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
44,PSEUDO,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
44,PSEUDO,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
45,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
45,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
45,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
45,KEEP,IV,det-counterfactual,ED_k1,ED,1,False,False,False,False
45,KEEP,IV,det-counterfactual,ED_k2,ED,2,False,True,False,False
45,KEEP,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
45,KEEP,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
45,KEEP,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
45,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
45,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
45,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
45,PSEUDO,IV,det-counterfactual,ED_k1,ED,1,False,False,False,False
45,PSEUDO,IV,det-counterfactual,ED_k2,ED,2,False,True,False,False
45,PSEUDO,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
45,PSEUDO,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
45,PSEUDO,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
46,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
46,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
46,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
46,KEEP,IV,det-counterfactual,ED_k1,ED,1,False,False,False,False
46,KEEP,IV,det-counterfactual,ED_k2,ED,2,False,True,False,False
46,KEEP,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
46,KEEP,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
46,KEEP,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
46,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
46,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
46,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
46,PSEUDO,IV,det-counterfactual,ED_k1,ED,1,False,False,False,False
46,PSEUDO,IV,det-counterfactual,ED_k2,ED,2,False,True,False,False
46,PSEUDO,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
46,PSEUDO,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
46,PSEUDO,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
47,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
47,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
47,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
47,KEEP,IV,det-counterfactual,ED_k1,ED,1,False,True,False,False
47,KEEP,IV,det-counterfactual,ED_k2,ED,2,False,False,False,False
47,KEEP,IV,det-counterfactual,ED_k3,ED,3,False,False,False,False
47,KEEP,IV,det-counterfactual,FE_k1,FE,1,False,False,False,False
47,KEEP,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
47,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
47,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
47,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
47,PSEUDO,IV,det-counterfactual,ED_k1,ED,1,False,True,False,False
47,PSEUDO,IV,det-counterfactual,ED_k2,ED,2,False,False,False,False
47,PSEUDO,IV,det-counterfactual,ED_k3,ED,3,False,False,False,False
47,PSEUDO,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
47,PSEUDO,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
48,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
48,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
48,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
48,KEEP,IV,det-counterfactual,ED_k1,ED,1,False,True,False,False
48,KEEP,IV,det-counterfactual,ED_k2,ED,2,False,True,False,False
48,KEEP,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
48,KEEP,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
48,KEEP,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
48,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
48,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
48,PSEUDO,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
48,PSEUDO,IV,det-counterfactual,ED_k1,ED,1,False,True,False,False
48,PSEUDO,IV,det-counterfactual,ED_k2,ED,2,False,True,False,False
48,PSEUDO,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
48,PSEUDO,IV,det-counterfactual,FE_k1,FE,1,True,False,True,True
48,PSEUDO,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
49,KEEP,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
49,KEEP,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
49,KEEP,IV,det-counterfactual,DR_k3,DR,3,False,True,False,False
49,KEEP,IV,det-counterfactual,ED_k1,ED,1,True,False,True,True
49,KEEP,IV,det-counterfactual,ED_k2,ED,2,False,True,False,False
49,KEEP,IV,det-counterfactual,ED_k3,ED,3,False,True,False,False
49,KEEP,IV,det-counterfactual,FE_k1,FE,1,False,False,False,False
49,KEEP,IV,det-counterfactual,FE_k2,FE,2,False,False,False,False
49,PSEUDO,IV,det-counterfactual,DR_k1,DR,1,False,True,False,False
49,PSEUDO,IV,det-counterfactual,DR_k2,DR,2,False,True,False,False
