model,lexicon,cond,item,id,old_pred,new_pred,old_correct,new_correct
gpt-4.1-nano,KEEP,DR_k1,272,20490,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,273,18739,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,273,18739,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,273,18739,no,no,1,1
gpt-4.1-nano,KEEP,RAW,274,20494,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,274,20494,yes,yes,0,0
gpt-4.1-nano,KEEP,DR_k1,274,20494,yes,no,0,1
gpt-4.1-nano,KEEP,RAW,275,3994,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,275,3994,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,275,3994,yes,no,1,0
gpt-4.1-nano,KEEP,RAW,276,10086,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,276,10086,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,276,10086,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,277,14102,,,0,0
gpt-4.1-nano,KEEP,ORACLE,277,14102,,,0,0
gpt-4.1-nano,KEEP,DR_k1,277,14102,,,0,0
gpt-4.1-nano,KEEP,RAW,278,20458,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,278,20458,yes,no,1,0
gpt-4.1-nano,KEEP,DR_k1,278,20458,yes,no,1,0
gpt-4.1-nano,KEEP,RAW,279,20508,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,279,20508,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,279,20508,no,no,1,1
gpt-4.1-nano,KEEP,RAW,300,15847,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,300,15847,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,300,15847,no,no,1,1
gpt-4.1-nano,KEEP,RAW,302,15592,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,302,15592,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,302,15592,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,305,15717,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,305,15717,yes,no,1,0
gpt-4.1-nano,KEEP,DR_k1,305,15717,yes,no,1,0
gpt-4.1-nano,KEEP,RAW,307,10807,yes,no,0,1
gpt-4.1-nano,KEEP,ORACLE,307,10807,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,307,10807,no,no,1,1
gpt-4.1-nano,KEEP,RAW,309,16416,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,309,16416,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,309,16416,no,no,1,1
gpt-4.1-nano,KEEP,RAW,312,1268,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,312,1268,no,yes,0,1
gpt-4.1-nano,KEEP,DR_k1,312,1268,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,313,612,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,313,612,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,313,612,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,315,10979,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,315,10979,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,315,10979,no,no,1,1
gpt-4.1-nano,KEEP,RAW,319,11649,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,319,11649,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,319,11649,no,no,1,1
gpt-4.1-nano,KEEP,RAW,320,1181,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,320,1181,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,320,1181,no,no,1,1
gpt-4.1-nano,KEEP,RAW,321,9589,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,321,9589,no,yes,1,0
gpt-4.1-nano,KEEP,DR_k1,321,9589,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,322,15589,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,322,15589,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,322,15589,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,323,9610,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,323,9610,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,323,9610,no,no,1,1
gpt-4.1-nano,KEEP,RAW,324,11697,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,324,11697,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,324,11697,no,no,1,1
gpt-4.1-nano,KEEP,RAW,325,11055,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,325,11055,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,325,11055,no,no,1,1
gpt-4.1-nano,KEEP,RAW,326,11580,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,326,11580,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,326,11580,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,327,5352,yes,no,0,1
gpt-4.1-nano,KEEP,ORACLE,327,5352,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,327,5352,no,no,1,1
gpt-4.1-nano,KEEP,RAW,328,15653,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,328,15653,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,328,15653,no,yes,0,1
gpt-4.1-nano,KEEP,RAW,329,11017,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,329,11017,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,329,11017,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,330,1260,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,330,1260,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,330,1260,no,no,1,1
gpt-4.1-nano,KEEP,RAW,331,10840,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,331,10840,yes,no,0,1
gpt-4.1-nano,KEEP,DR_k1,331,10840,no,no,1,1
gpt-4.1-nano,KEEP,RAW,332,9597,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,332,9597,yes,no,0,1
gpt-4.1-nano,KEEP,DR_k1,332,9597,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,333,16443,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,333,16443,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,333,16443,no,no,0,0
gpt-4.1-nano,KEEP,RAW,334,518,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,334,518,yes,yes,0,0
gpt-4.1-nano,KEEP,DR_k1,334,518,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,335,11023,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,335,11023,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,335,11023,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,336,11061,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,336,11061,yes,yes,0,0
gpt-4.1-nano,KEEP,DR_k1,336,11061,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,337,6020,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,337,6020,yes,yes,0,0
gpt-4.1-nano,KEEP,DR_k1,337,6020,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,338,610,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,338,610,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,338,610,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,339,1253,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,339,1253,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,339,1253,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,360,349,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,360,349,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,360,349,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,361,287,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,361,287,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,361,287,no,no,1,1
gpt-4.1-nano,KEEP,RAW,362,15562,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,362,15562,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,362,15562,no,no,1,1
gpt-4.1-nano,KEEP,RAW,364,10722,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,364,10722,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,364,10722,no,no,1,1
gpt-4.1-nano,KEEP,RAW,365,10713,yes,no,0,1
gpt-4.1-nano,KEEP,ORACLE,365,10713,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,365,10713,no,no,1,1
gpt-4.1-nano,KEEP,RAW,367,5143,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,367,5143,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,367,5143,no,no,1,1
gpt-4.1-nano,KEEP,RAW,368,340,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,368,340,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,368,340,no,no,1,1
gpt-4.1-nano,KEEP,RAW,369,286,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,369,286,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,369,286,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,371,15502,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,371,15502,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,371,15502,no,no,1,1
gpt-4.1-nano,KEEP,RAW,372,15505,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,372,15505,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,372,15505,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,374,5121,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,374,5121,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,374,5121,no,no,1,1
gpt-4.1-nano,KEEP,RAW,377,15520,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,377,15520,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,377,15520,no,no,1,1
gpt-4.1-nano,KEEP,RAW,380,351,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,380,351,no,,0,0
gpt-4.1-nano,KEEP,DR_k1,380,351,no,no,0,0
gpt-4.1-nano,KEEP,RAW,381,19972,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,381,19972,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,381,19972,no,no,0,0
gpt-4.1-nano,KEEP,RAW,382,10719,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,382,10719,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,382,10719,,,0,0
gpt-4.1-nano,KEEP,RAW,383,19977,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,383,19977,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,383,19977,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,384,15575,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,384,15575,,yes,0,0
gpt-4.1-nano,KEEP,DR_k1,384,15575,yes,,0,0
gpt-4.1-nano,KEEP,RAW,385,19953,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,385,19953,no,,1,0
gpt-4.1-nano,KEEP,DR_k1,385,19953,no,no,1,1
gpt-4.1-nano,KEEP,RAW,386,10718,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,386,10718,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,386,10718,no,yes,1,0
gpt-4.1-nano,KEEP,RAW,387,278,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,387,278,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,387,278,yes,no,1,0
gpt-4.1-nano,KEEP,RAW,388,10764,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,388,10764,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,388,10764,,,0,0
gpt-4.1-nano,KEEP,RAW,389,10771,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,389,10771,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,389,10771,,no,0,1
gpt-4.1-nano,KEEP,RAW,390,15530,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,390,15530,,no,0,0
gpt-4.1-nano,KEEP,DR_k1,390,15530,,no,0,0
gpt-4.1-nano,KEEP,RAW,391,19960,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,391,19960,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,391,19960,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,392,10689,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,392,10689,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,392,10689,,no,0,1
gpt-4.1-nano,KEEP,RAW,393,346,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,393,346,yes,no,1,0
gpt-4.1-nano,KEEP,DR_k1,393,346,no,no,0,0
gpt-4.1-nano,KEEP,RAW,394,5122,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,394,5122,no,yes,0,1
gpt-4.1-nano,KEEP,DR_k1,394,5122,no,no,0,0
gpt-4.1-nano,KEEP,RAW,395,19961,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,395,19961,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,395,19961,no,no,1,1
gpt-4.1-nano,KEEP,RAW,396,19967,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,396,19967,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,396,19967,yes,no,1,0
gpt-4.1-nano,KEEP,RAW,397,10742,,,0,0
gpt-4.1-nano,KEEP,ORACLE,397,10742,no,yes,1,0
gpt-4.1-nano,KEEP,DR_k1,397,10742,no,,1,0
gpt-4.1-nano,KEEP,RAW,398,15514,,,0,0
gpt-4.1-nano,KEEP,ORACLE,398,15514,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,398,15514,yes,no,1,0
gpt-4.1-nano,KEEP,RAW,399,19968,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,399,19968,yes,no,1,0
gpt-4.1-nano,KEEP,DR_k1,399,19968,yes,no,1,0
gpt-4.1-nano,KEEP,RAW,423,15378,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,423,15378,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,423,15378,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,424,15384,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,424,15384,yes,no,1,0
gpt-4.1-nano,KEEP,DR_k1,424,15384,no,yes,0,1
gpt-4.1-nano,KEEP,RAW,428,213,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,428,213,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,428,213,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,429,5691,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,429,5691,no,yes,0,1
gpt-4.1-nano,KEEP,DR_k1,429,5691,no,yes,0,1
gpt-4.1-nano,KEEP,RAW,430,5533,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,430,5533,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,430,5533,no,no,0,0
gpt-4.1-nano,KEEP,RAW,433,5667,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,433,5667,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,433,5667,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,434,11391,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,434,11391,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,434,11391,no,no,0,0
gpt-4.1-nano,KEEP,RAW,436,11089,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,436,11089,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,436,11089,no,no,1,1
gpt-4.1-nano,KEEP,RAW,437,962,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,437,962,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,437,962,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,438,11217,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,438,11217,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,438,11217,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,439,5789,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,439,5789,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,439,5789,no,no,1,1
gpt-4.1-nano,KEEP,RAW,440,940,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,440,940,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,440,940,no,no,1,1
gpt-4.1-nano,KEEP,RAW,441,20015,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,441,20015,yes,no,1,0
gpt-4.1-nano,KEEP,DR_k1,441,20015,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,442,5776,yes,no,0,1
gpt-4.1-nano,KEEP,ORACLE,442,5776,yes,no,0,1
gpt-4.1-nano,KEEP,DR_k1,442,5776,no,no,1,1
gpt-4.1-nano,KEEP,RAW,443,5724,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,443,5724,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,443,5724,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,444,898,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,444,898,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,444,898,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,445,15380,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,445,15380,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,445,15380,no,no,1,1
gpt-4.1-nano,KEEP,RAW,446,20031,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,446,20031,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,446,20031,yes,no,0,1
gpt-4.1-nano,KEEP,RAW,447,20040,no,yes,0,1
gpt-4.1-nano,KEEP,ORACLE,447,20040,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,447,20040,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,448,20033,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,448,20033,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,448,20033,no,yes,1,0
gpt-4.1-nano,KEEP,RAW,449,734,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,449,734,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,449,734,no,no,1,1
gpt-4.1-nano,KEEP,RAW,450,20055,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,450,20055,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,450,20055,no,no,0,0
gpt-4.1-nano,KEEP,RAW,451,11126,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,451,11126,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,451,11126,no,no,1,1
gpt-4.1-nano,KEEP,RAW,452,16087,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,452,16087,yes,yes,0,0
gpt-4.1-nano,KEEP,DR_k1,452,16087,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,453,20010,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,453,20010,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,453,20010,no,no,1,1
gpt-4.1-nano,KEEP,RAW,454,19938,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,454,19938,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,454,19938,no,no,1,1
gpt-4.1-nano,KEEP,RAW,455,9548,yes,no,0,1
gpt-4.1-nano,KEEP,ORACLE,455,9548,no,yes,1,0
gpt-4.1-nano,KEEP,DR_k1,455,9548,yes,no,0,1
gpt-4.1-nano,KEEP,RAW,456,19936,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,456,19936,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,456,19936,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,457,11115,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,457,11115,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,457,11115,no,no,1,1
gpt-4.1-nano,KEEP,RAW,458,5551,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,458,5551,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,458,5551,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,459,5689,no,yes,1,0
gpt-4.1-nano,KEEP,ORACLE,459,5689,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,459,5689,no,no,1,1
gpt-4.1-nano,KEEP,RAW,486,4302,no,,1,0
gpt-4.1-nano,KEEP,ORACLE,486,4302,,no,0,1
gpt-4.1-nano,KEEP,DR_k1,486,4302,,,0,0
gpt-4.1-nano,KEEP,RAW,487,8951,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,487,8951,,,0,0
gpt-4.1-nano,KEEP,DR_k1,487,8951,no,,0,0
gpt-4.1-nano,KEEP,RAW,488,19318,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,488,19318,,,0,0
gpt-4.1-nano,KEEP,DR_k1,488,19318,no,no,1,1
gpt-4.1-nano,KEEP,RAW,489,14570,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,489,14570,,yes,0,1
gpt-4.1-nano,KEEP,DR_k1,489,14570,no,no,0,0
gpt-4.1-nano,KEEP,RAW,490,14676,,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,490,14676,,no,0,1
gpt-4.1-nano,KEEP,DR_k1,490,14676,,,0,0
gpt-4.1-nano,KEEP,RAW,491,4171,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,491,4171,no,,0,0
gpt-4.1-nano,KEEP,DR_k1,491,4171,no,,0,0
gpt-4.1-nano,KEEP,RAW,492,14638,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,492,14638,yes,,1,0
gpt-4.1-nano,KEEP,DR_k1,492,14638,,,0,0
gpt-4.1-nano,KEEP,RAW,493,14591,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,493,14591,no,,0,0
gpt-4.1-nano,KEEP,DR_k1,493,14591,,,0,0
gpt-4.1-nano,KEEP,RAW,494,8971,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,494,8971,,,0,0
gpt-4.1-nano,KEEP,DR_k1,494,8971,no,no,0,0
gpt-4.1-nano,KEEP,RAW,497,4166,yes,,1,0
gpt-4.1-nano,KEEP,ORACLE,497,4166,,,0,0
gpt-4.1-nano,KEEP,DR_k1,497,4166,,,0,0
gpt-4.1-nano,KEEP,RAW,498,19368,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,498,19368,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,498,19368,no,no,1,1
gpt-4.1-nano,KEEP,RAW,499,4274,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,499,4274,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,499,4274,,,0,0
gpt-4.1-nano,KEEP,RAW,500,10233,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,500,10233,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,500,10233,no,no,1,1
gpt-4.1-nano,KEEP,RAW,501,19352,,no,0,1
gpt-4.1-nano,KEEP,ORACLE,501,19352,,no,0,1
gpt-4.1-nano,KEEP,DR_k1,501,19352,no,,1,0
gpt-4.1-nano,KEEP,RAW,502,14577,no,yes,1,0
gpt-4.1-nano,KEEP,ORACLE,502,14577,no,yes,1,0
gpt-4.1-nano,KEEP,DR_k1,502,14577,no,yes,1,0
gpt-4.1-nano,KEEP,RAW,503,4208,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,503,4208,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,503,4208,no,no,1,1
gpt-4.1-nano,KEEP,RAW,504,14663,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,504,14663,yes,yes,0,0
gpt-4.1-nano,KEEP,DR_k1,504,14663,,,0,0
gpt-4.1-nano,KEEP,RAW,505,10239,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,505,10239,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,505,10239,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,506,14565,,no,0,0
gpt-4.1-nano,KEEP,ORACLE,506,14565,,,0,0
gpt-4.1-nano,KEEP,DR_k1,506,14565,yes,no,1,0
gpt-4.1-nano,KEEP,RAW,507,4220,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,507,4220,no,yes,1,0
gpt-4.1-nano,KEEP,DR_k1,507,4220,no,no,1,1
gpt-4.1-nano,KEEP,RAW,508,14593,no,yes,1,0
gpt-4.1-nano,KEEP,ORACLE,508,14593,,,0,0
gpt-4.1-nano,KEEP,DR_k1,508,14593,no,no,1,1
gpt-4.1-nano,KEEP,RAW,509,14660,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,509,14660,no,,1,0
gpt-4.1-nano,KEEP,DR_k1,509,14660,yes,no,0,1
gpt-4.1-nano,KEEP,RAW,510,8972,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,510,8972,,no,0,0
gpt-4.1-nano,KEEP,DR_k1,510,8972,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,511,10227,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,511,10227,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,511,10227,no,no,1,1
gpt-4.1-nano,KEEP,RAW,512,14689,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,512,14689,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,512,14689,no,no,0,0
gpt-4.1-nano,KEEP,RAW,513,14619,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,513,14619,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,513,14619,no,no,1,1
gpt-4.1-nano,KEEP,RAW,514,9048,no,yes,0,1
gpt-4.1-nano,KEEP,ORACLE,514,9048,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,514,9048,no,no,0,0
gpt-4.1-nano,KEEP,RAW,515,19332,no,yes,0,1
gpt-4.1-nano,KEEP,ORACLE,515,19332,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,515,19332,no,no,0,0
gpt-4.1-nano,KEEP,RAW,516,10238,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,516,10238,no,yes,1,0
gpt-4.1-nano,KEEP,DR_k1,516,10238,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,517,4270,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,517,4270,yes,no,0,1
gpt-4.1-nano,KEEP,DR_k1,517,4270,no,no,1,1
gpt-4.1-nano,KEEP,RAW,518,20640,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,518,20640,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,518,20640,no,no,1,1
gpt-4.1-nano,KEEP,RAW,519,14623,no,yes,0,1
gpt-4.1-nano,KEEP,ORACLE,519,14623,no,,0,0
gpt-4.1-nano,KEEP,DR_k1,519,14623,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,542,2255,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,542,2255,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,542,2255,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,543,3030,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,543,3030,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,543,3030,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,544,12563,yes,yes,1,1
