item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error
272,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,138,3,
273,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",ORACLE,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,225,182,
273,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,154,53,
275,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,146,128,
275,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,94,240,
282,"humidity | rainfall | temperature || AC,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,117,55,
282,"humidity | rainfall | temperature || AC,BC",RAW,KEEP,no,3,False,False,gpt-4.1,yes,1,0,86,31,
285,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",ORACLE,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,253,173,
285,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",RAW,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,174,3,
289,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1,no,1,1,157,135,
289,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,KEEP,no,5,False,False,gpt-4.1,no,1,1,92,121,
294,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1,no,1,1,263,168,
294,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,178,40,
296,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1,no,1,1,157,187,
296,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,KEEP,no,5,False,False,gpt-4.1,no,1,1,92,99,
299,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",ORACLE,KEEP,no,3,True,True,gpt-4.1,no,1,1,241,173,
299,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",RAW,KEEP,no,3,True,True,gpt-4.1,no,1,1,174,39,
307,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",ORACLE,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,396,631,
307,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",RAW,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,317,650,
311,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,189,216,
311,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,110,3,
316,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,129,114,
316,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,94,93,
327,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,186,98,
327,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,108,139,
329,"the amount of water poured | the growth rate of plants | the weather condition || AC,BC",ORACLE,KEEP,yes,3,True,True,gpt-4.1,yes,1,1,203,131,
329,"the amount of water poured | the growth rate of plants | the weather condition || AC,BC",RAW,KEEP,yes,3,True,True,gpt-4.1,yes,1,1,158,63,
330,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,145,87,
330,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",RAW,KEEP,no,3,False,False,gpt-4.1,no,1,1,100,91,
332,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1,no,1,1,184,253,
332,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,134,57,
334,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1,no,1,1,167,191,
334,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,126,127,
340,"crop growth | harvest yield | temperature || AB,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,124,71,
340,"crop growth | harvest yield | temperature || AB,BC",RAW,KEEP,no,3,False,False,gpt-4.1,no,1,1,90,119,
345,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",ORACLE,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,353,516,
345,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",RAW,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,280,462,
346,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,186,238,
346,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,106,3,
350,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,263,176,
350,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,178,3,
356,"the exam score | the number of hours spent sleeping the night before the exam | the number of hours spent studying for an exam || AC,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,163,176,
356,"the exam score | the number of hours spent sleeping the night before the exam | the number of hours spent studying for an exam || AC,BC",RAW,KEEP,no,3,False,False,gpt-4.1,no,1,1,110,158,
357,"amount of exercise | overall health status | physical fitness level || AB,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,133,76,
357,"amount of exercise | overall health status | physical fitness level || AB,BC",RAW,KEEP,no,3,False,False,gpt-4.1,no,1,1,94,91,
358,"the grade obtained on the exam | whether a student studies for an exam or not | whether the student passes the course or not || AB,BC",ORACLE,KEEP,no,3,True,True,gpt-4.1,no,1,1,230,145,
358,"the grade obtained on the exam | whether a student studies for an exam or not | whether the student passes the course or not || AB,BC",RAW,KEEP,no,3,True,True,gpt-4.1,no,1,1,174,46,
359,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",ORACLE,KEEP,yes,3,True,True,gpt-4.1,,0,0,344,700,
359,"amount of trash left on the beach | number of people going to the beach | weather conditions || AB,AC,BC",RAW,KEEP,yes,3,True,True,gpt-4.1,yes,1,1,286,588,
361,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1,no,1,1,231,173,
361,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,158,63,
365,"the amount of rainfall | the growth of crops | the water level of a river || AB,AC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,138,73,
365,"the amount of rainfall | the growth of crops | the water level of a river || AB,AC",RAW,KEEP,no,3,False,False,gpt-4.1,no,1,1,102,3,
367,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,KEEP,no,5,True,True,gpt-4.1,no,1,1,369,566,
367,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,KEEP,no,5,True,True,gpt-4.1,no,1,1,280,455,
369,"the grade obtained on the exam | whether a student studies for an exam or not | whether the student passes the course or not || AB,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,173,198,
369,"the grade obtained on the exam | whether a student studies for an exam or not | whether the student passes the course or not || AB,BC",RAW,KEEP,no,3,False,False,gpt-4.1,yes,1,0,117,3,
374,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1,no,1,1,193,59,
374,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,KEEP,no,5,False,False,gpt-4.1,no,1,1,104,32,
375,"employment status | happiness level | income | level of education || AB,AC,AD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,119,124,
375,"employment status | happiness level | income | level of education || AB,AC,AD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,88,100,
379,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,181,183,
379,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1,yes,1,0,102,156,
381,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",ORACLE,KEEP,no,3,True,True,gpt-4.1,no,1,1,257,164,
381,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",RAW,KEEP,no,3,True,True,gpt-4.1,no,1,1,190,52,
382,"humidity | temperature | weather conditions || AB,AC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,114,100,
382,"humidity | temperature | weather conditions || AB,AC",RAW,KEEP,no,3,False,False,gpt-4.1,no,1,1,88,3,
384,"amount of studying | grade in class | overall academic achievement | test performance || AB,BC,BD,CD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,146,148,
384,"amount of studying | grade in class | overall academic achievement | test performance || AB,BC,BD,CD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,93,3,
385,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1,no,1,1,258,177,
385,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,174,3,
388,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",ORACLE,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,194,188,
388,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",RAW,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,142,98,
396,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,KEEP,no,5,False,False,gpt-4.1,no,1,1,157,115,
396,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,KEEP,no,5,False,False,gpt-4.1,no,1,1,92,82,
397,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1,no,1,1,195,146,
397,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,146,109,
398,"the amount of water poured | the growth rate of plants | the weather condition || AC,BC",ORACLE,KEEP,no,3,False,False,gpt-4.1,no,1,1,143,63,
398,"the amount of water poured | the growth rate of plants | the weather condition || AC,BC",RAW,KEEP,no,3,False,False,gpt-4.1,no,1,1,98,47,
400,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,129,92,
400,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,94,167,
403,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",ORACLE,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,198,163,
403,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",RAW,KEEP,yes,4,True,True,gpt-4.1,yes,1,1,146,38,
407,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",ORACLE,KEEP,no,4,True,True,gpt-4.1,no,1,1,172,150,
407,"crop yield | humidity | rainfall | temperature || AB,AC,AD,BC,CD",RAW,KEEP,no,4,True,True,gpt-4.1,no,1,1,126,54,
409,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",ORACLE,KEEP,no,4,False,False,gpt-4.1,no,1,1,166,168,
409,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",RAW,KEEP,no,4,False,False,gpt-4.1,no,1,1,106,3,
