model,lexicon,cond,item,old_pred,new_pred,old_correct,new_correct
gpt-4.1-nano,KEEP,ORACLE,312,no,yes,0,1
gpt-4.1-nano,KEEP,DR_k1,312,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,313,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,313,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,313,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,315,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,315,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,315,no,no,1,1
gpt-4.1-nano,KEEP,RAW,319,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,319,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,319,no,no,1,1
gpt-4.1-nano,KEEP,RAW,320,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,320,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,320,no,no,1,1
gpt-4.1-nano,KEEP,RAW,321,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,321,no,yes,1,0
gpt-4.1-nano,KEEP,DR_k1,321,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,322,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,322,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,322,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,323,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,323,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,323,no,no,1,1
gpt-4.1-nano,KEEP,RAW,324,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,324,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,324,no,no,1,1
gpt-4.1-nano,KEEP,RAW,325,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,325,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,325,no,no,1,1
gpt-4.1-nano,KEEP,RAW,326,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,326,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,326,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,327,yes,no,0,1
gpt-4.1-nano,KEEP,ORACLE,327,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,327,no,no,1,1
gpt-4.1-nano,KEEP,RAW,328,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,328,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,328,no,yes,0,1
gpt-4.1-nano,KEEP,RAW,329,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,329,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,329,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,330,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,330,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,330,no,no,1,1
gpt-4.1-nano,KEEP,RAW,331,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,331,yes,no,0,1
gpt-4.1-nano,KEEP,DR_k1,331,no,no,1,1
gpt-4.1-nano,KEEP,RAW,332,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,332,yes,no,0,1
gpt-4.1-nano,KEEP,DR_k1,332,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,333,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,333,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,333,no,no,0,0
gpt-4.1-nano,KEEP,RAW,334,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,334,yes,yes,0,0
gpt-4.1-nano,KEEP,DR_k1,334,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,335,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,335,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,335,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,336,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,336,yes,yes,0,0
gpt-4.1-nano,KEEP,DR_k1,336,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,337,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,337,yes,yes,0,0
gpt-4.1-nano,KEEP,DR_k1,337,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,338,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,338,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,338,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,339,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,339,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,339,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,360,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,360,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,360,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,361,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,361,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,361,no,no,1,1
gpt-4.1-nano,KEEP,RAW,362,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,362,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,362,no,no,1,1
gpt-4.1-nano,KEEP,RAW,364,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,364,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,364,no,no,1,1
gpt-4.1-nano,KEEP,RAW,365,yes,no,0,1
gpt-4.1-nano,KEEP,ORACLE,365,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,365,no,no,1,1
gpt-4.1-nano,KEEP,RAW,367,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,367,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,367,no,no,1,1
gpt-4.1-nano,KEEP,RAW,368,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,368,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,368,no,no,1,1
gpt-4.1-nano,KEEP,RAW,369,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,369,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,369,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,371,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,371,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,371,no,no,1,1
gpt-4.1-nano,KEEP,RAW,372,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,372,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,372,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,374,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,374,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,374,no,no,1,1
gpt-4.1-nano,KEEP,RAW,377,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,377,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,377,no,no,1,1
gpt-4.1-nano,KEEP,RAW,380,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,380,no,,0,0
gpt-4.1-nano,KEEP,DR_k1,380,no,no,0,0
gpt-4.1-nano,KEEP,RAW,381,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,381,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,381,no,no,0,0
gpt-4.1-nano,KEEP,RAW,382,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,382,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,382,,,0,0
gpt-4.1-nano,KEEP,RAW,383,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,383,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,383,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,384,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,384,,yes,0,0
gpt-4.1-nano,KEEP,DR_k1,384,yes,,0,0
gpt-4.1-nano,KEEP,RAW,385,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,385,no,,1,0
gpt-4.1-nano,KEEP,DR_k1,385,no,no,1,1
gpt-4.1-nano,KEEP,RAW,386,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,386,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,386,no,yes,1,0
gpt-4.1-nano,KEEP,RAW,387,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,387,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,387,yes,no,1,0
gpt-4.1-nano,KEEP,RAW,388,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,388,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,388,,,0,0
gpt-4.1-nano,KEEP,RAW,389,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,389,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,389,,no,0,1
gpt-4.1-nano,KEEP,RAW,390,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,390,,no,0,0
gpt-4.1-nano,KEEP,DR_k1,390,,no,0,0
gpt-4.1-nano,KEEP,RAW,391,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,391,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,391,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,392,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,392,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,392,,no,0,1
gpt-4.1-nano,KEEP,RAW,393,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,393,yes,no,1,0
gpt-4.1-nano,KEEP,DR_k1,393,no,no,0,0
gpt-4.1-nano,KEEP,RAW,394,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,394,no,yes,0,1
gpt-4.1-nano,KEEP,DR_k1,394,no,no,0,0
gpt-4.1-nano,KEEP,RAW,395,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,395,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,395,no,no,1,1
gpt-4.1-nano,KEEP,RAW,396,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,396,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,396,yes,no,1,0
gpt-4.1-nano,KEEP,RAW,397,,,0,0
gpt-4.1-nano,KEEP,ORACLE,397,no,yes,1,0
gpt-4.1-nano,KEEP,DR_k1,397,no,,1,0
gpt-4.1-nano,KEEP,RAW,398,,,0,0
gpt-4.1-nano,KEEP,ORACLE,398,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,398,yes,no,1,0
gpt-4.1-nano,KEEP,RAW,399,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,399,yes,no,1,0
gpt-4.1-nano,KEEP,DR_k1,399,yes,no,1,0
gpt-4.1-nano,KEEP,RAW,423,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,423,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,423,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,424,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,424,yes,no,1,0
gpt-4.1-nano,KEEP,DR_k1,424,no,yes,0,1
gpt-4.1-nano,KEEP,RAW,428,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,428,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,428,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,429,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,429,no,yes,0,1
gpt-4.1-nano,KEEP,DR_k1,429,no,yes,0,1
gpt-4.1-nano,KEEP,RAW,430,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,430,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,430,no,no,0,0
gpt-4.1-nano,KEEP,RAW,433,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,433,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,433,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,434,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,434,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,434,no,no,0,0
gpt-4.1-nano,KEEP,RAW,436,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,436,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,436,no,no,1,1
gpt-4.1-nano,KEEP,RAW,437,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,437,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,437,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,438,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,438,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,438,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,439,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,439,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,439,no,no,1,1
gpt-4.1-nano,KEEP,RAW,440,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,440,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,440,no,no,1,1
gpt-4.1-nano,KEEP,RAW,441,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,441,yes,no,1,0
gpt-4.1-nano,KEEP,DR_k1,441,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,442,yes,no,0,1
gpt-4.1-nano,KEEP,ORACLE,442,yes,no,0,1
gpt-4.1-nano,KEEP,DR_k1,442,no,no,1,1
gpt-4.1-nano,KEEP,RAW,443,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,443,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,443,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,444,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,444,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,444,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,445,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,445,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,445,no,no,1,1
gpt-4.1-nano,KEEP,RAW,446,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,446,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,446,yes,no,0,1
gpt-4.1-nano,KEEP,RAW,447,no,yes,0,1
gpt-4.1-nano,KEEP,ORACLE,447,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,447,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,448,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,448,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,448,no,yes,1,0
gpt-4.1-nano,KEEP,RAW,449,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,449,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,449,no,no,1,1
gpt-4.1-nano,KEEP,RAW,450,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,450,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,450,no,no,0,0
gpt-4.1-nano,KEEP,RAW,451,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,451,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,451,no,no,1,1
gpt-4.1-nano,KEEP,RAW,452,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,452,yes,yes,0,0
gpt-4.1-nano,KEEP,DR_k1,452,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,453,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,453,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,453,no,no,1,1
gpt-4.1-nano,KEEP,RAW,454,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,454,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,454,no,no,1,1
gpt-4.1-nano,KEEP,RAW,455,yes,no,0,1
gpt-4.1-nano,KEEP,ORACLE,455,no,yes,1,0
gpt-4.1-nano,KEEP,DR_k1,455,yes,no,0,1
gpt-4.1-nano,KEEP,RAW,456,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,456,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,456,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,457,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,457,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,457,no,no,1,1
gpt-4.1-nano,KEEP,RAW,458,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,458,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,458,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,459,no,yes,1,0
gpt-4.1-nano,KEEP,ORACLE,459,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,459,no,no,1,1
gpt-4.1-nano,KEEP,RAW,486,no,,1,0
gpt-4.1-nano,KEEP,ORACLE,486,,no,0,1
gpt-4.1-nano,KEEP,DR_k1,486,,,0,0
gpt-4.1-nano,KEEP,RAW,487,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,487,,,0,0
gpt-4.1-nano,KEEP,DR_k1,487,no,,0,0
gpt-4.1-nano,KEEP,RAW,488,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,488,,,0,0
gpt-4.1-nano,KEEP,DR_k1,488,no,no,1,1
gpt-4.1-nano,KEEP,RAW,489,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,489,,yes,0,1
gpt-4.1-nano,KEEP,DR_k1,489,no,no,0,0
gpt-4.1-nano,KEEP,RAW,490,,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,490,,no,0,1
gpt-4.1-nano,KEEP,DR_k1,490,,,0,0
gpt-4.1-nano,KEEP,RAW,491,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,491,no,,0,0
gpt-4.1-nano,KEEP,DR_k1,491,no,,0,0
gpt-4.1-nano,KEEP,RAW,492,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,492,yes,,1,0
gpt-4.1-nano,KEEP,DR_k1,492,,,0,0
gpt-4.1-nano,KEEP,RAW,493,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,493,no,,0,0
gpt-4.1-nano,KEEP,DR_k1,493,,,0,0
gpt-4.1-nano,KEEP,RAW,494,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,494,,,0,0
gpt-4.1-nano,KEEP,DR_k1,494,no,no,0,0
gpt-4.1-nano,KEEP,RAW,497,yes,,1,0
gpt-4.1-nano,KEEP,ORACLE,497,,,0,0
gpt-4.1-nano,KEEP,DR_k1,497,,,0,0
gpt-4.1-nano,KEEP,RAW,498,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,498,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,498,no,no,1,1
gpt-4.1-nano,KEEP,RAW,499,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,499,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,499,,,0,0
gpt-4.1-nano,KEEP,RAW,500,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,500,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,500,no,no,1,1
gpt-4.1-nano,KEEP,RAW,501,,no,0,1
gpt-4.1-nano,KEEP,ORACLE,501,,no,0,1
gpt-4.1-nano,KEEP,DR_k1,501,no,,1,0
gpt-4.1-nano,KEEP,RAW,502,no,yes,1,0
gpt-4.1-nano,KEEP,ORACLE,502,no,yes,1,0
gpt-4.1-nano,KEEP,DR_k1,502,no,yes,1,0
gpt-4.1-nano,KEEP,RAW,503,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,503,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,503,no,no,1,1
gpt-4.1-nano,KEEP,RAW,504,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,504,yes,yes,0,0
gpt-4.1-nano,KEEP,DR_k1,504,,,0,0
gpt-4.1-nano,KEEP,RAW,505,yes,no,1,0
gpt-4.1-nano,KEEP,ORACLE,505,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,505,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,506,,no,0,0
gpt-4.1-nano,KEEP,ORACLE,506,,,0,0
gpt-4.1-nano,KEEP,DR_k1,506,yes,no,1,0
gpt-4.1-nano,KEEP,RAW,507,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,507,no,yes,1,0
gpt-4.1-nano,KEEP,DR_k1,507,no,no,1,1
gpt-4.1-nano,KEEP,RAW,508,no,yes,1,0
gpt-4.1-nano,KEEP,ORACLE,508,,,0,0
gpt-4.1-nano,KEEP,DR_k1,508,no,no,1,1
gpt-4.1-nano,KEEP,RAW,509,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,509,no,,1,0
gpt-4.1-nano,KEEP,DR_k1,509,yes,no,0,1
gpt-4.1-nano,KEEP,RAW,510,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,510,,no,0,0
gpt-4.1-nano,KEEP,DR_k1,510,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,511,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,511,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,511,no,no,1,1
gpt-4.1-nano,KEEP,RAW,512,no,no,0,0
gpt-4.1-nano,KEEP,ORACLE,512,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,512,no,no,0,0
gpt-4.1-nano,KEEP,RAW,513,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,513,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,513,no,no,1,1
gpt-4.1-nano,KEEP,RAW,514,no,yes,0,1
gpt-4.1-nano,KEEP,ORACLE,514,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,514,no,no,0,0
gpt-4.1-nano,KEEP,RAW,515,no,yes,0,1
gpt-4.1-nano,KEEP,ORACLE,515,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,515,no,no,0,0
gpt-4.1-nano,KEEP,RAW,516,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,516,no,yes,1,0
gpt-4.1-nano,KEEP,DR_k1,516,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,517,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,517,yes,no,0,1
gpt-4.1-nano,KEEP,DR_k1,517,no,no,1,1
gpt-4.1-nano,KEEP,RAW,518,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,518,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,518,no,no,1,1
gpt-4.1-nano,KEEP,RAW,519,no,yes,0,1
gpt-4.1-nano,KEEP,ORACLE,519,no,,0,0
gpt-4.1-nano,KEEP,DR_k1,519,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,542,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,542,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,542,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,543,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,543,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,543,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,544,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,544,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,544,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,548,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,548,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,548,no,no,1,1
gpt-4.1-nano,KEEP,RAW,551,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,551,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,551,no,no,1,1
gpt-4.1-nano,KEEP,RAW,553,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,553,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,553,no,no,1,1
gpt-4.1-nano,KEEP,RAW,556,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,556,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,556,no,no,1,1
gpt-4.1-nano,KEEP,RAW,558,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,558,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,558,no,no,1,1
gpt-4.1-nano,KEEP,RAW,560,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,560,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,560,no,no,0,0
gpt-4.1-nano,KEEP,RAW,561,no,yes,0,1
gpt-4.1-nano,KEEP,ORACLE,561,no,no,0,0
gpt-4.1-nano,KEEP,DR_k1,561,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,562,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,562,,,0,0
gpt-4.1-nano,KEEP,DR_k1,562,yes,,1,0
gpt-4.1-nano,KEEP,RAW,563,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,563,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,563,no,no,1,1
gpt-4.1-nano,KEEP,RAW,564,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,564,yes,yes,0,0
gpt-4.1-nano,KEEP,DR_k1,564,yes,yes,0,0
gpt-4.1-nano,KEEP,RAW,565,yes,yes,0,0
gpt-4.1-nano,KEEP,ORACLE,565,yes,no,0,1
gpt-4.1-nano,KEEP,DR_k1,565,no,,1,0
gpt-4.1-nano,KEEP,RAW,566,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,566,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,566,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,567,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,567,yes,no,0,1
gpt-4.1-nano,KEEP,DR_k1,567,,no,0,1
gpt-4.1-nano,KEEP,RAW,568,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,568,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,568,no,no,1,1
gpt-4.1-nano,KEEP,RAW,569,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,569,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,569,no,no,1,1
gpt-4.1-nano,KEEP,RAW,570,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,570,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,570,no,no,1,1
gpt-4.1-nano,KEEP,RAW,571,no,,0,0
gpt-4.1-nano,KEEP,ORACLE,571,,,0,0
gpt-4.1-nano,KEEP,DR_k1,571,,yes,0,1
gpt-4.1-nano,KEEP,RAW,572,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,572,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,572,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,573,no,yes,0,1
gpt-4.1-nano,KEEP,ORACLE,573,yes,no,1,0
gpt-4.1-nano,KEEP,DR_k1,573,no,yes,0,1
gpt-4.1-nano,KEEP,RAW,574,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,574,yes,no,1,0
gpt-4.1-nano,KEEP,DR_k1,574,no,yes,0,1
gpt-4.1-nano,KEEP,RAW,575,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,575,no,no,1,1
gpt-4.1-nano,KEEP,DR_k1,575,no,no,1,1
gpt-4.1-nano,KEEP,RAW,576,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,576,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,576,no,yes,0,1
gpt-4.1-nano,KEEP,RAW,577,yes,yes,1,1
gpt-4.1-nano,KEEP,ORACLE,577,yes,yes,1,1
gpt-4.1-nano,KEEP,DR_k1,577,yes,yes,1,1
gpt-4.1-nano,KEEP,RAW,578,no,no,1,1
gpt-4.1-nano,KEEP,ORACLE,578,no,yes,1,0
gpt-4.1-nano,KEEP,DR_k1,578,yes,yes,0,0
