model,item,cond,graph_id,rung,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1,79,ORACLE,diamond,2,no,no,1,1,146,158,
gpt-4.1,80,ORACLE,diamond,3,yes,no,0,1,143,182,
gpt-4.1,78,DR_k1,diamond,2,no,no,1,1,142,199,
gpt-4.1,82,DR_k1,diamond,3,no,yes,0,1,144,193,
gpt-4.1,83,PROSE,diamond,3,no,yes,0,1,122,3,
gpt-4.1,80,DR_k1,diamond,3,yes,no,0,1,143,220,
gpt-4.1,81,DR_k1,diamond,3,yes,yes,1,1,126,350,
gpt-4.1,84,PROSE,diamond,3,yes,yes,1,1,129,3,
gpt-4.1,83,RAW,diamond,3,no,yes,0,1,89,3,
gpt-4.1,84,DR_k1,diamond,3,yes,yes,1,1,144,133,
gpt-4.1,72,ORACLE,diamond,1,yes,yes,1,1,143,442,
gpt-4.1,82,ORACLE,diamond,3,no,no,1,1,144,200,
gpt-4.1,85,PROSE,diamondcut,1,yes,yes,1,1,133,165,
gpt-4.1,83,DR_k1,diamond,3,no,yes,0,1,138,142,
gpt-4.1,84,RAW,diamond,3,yes,yes,1,1,91,3,
gpt-4.1,84,ORACLE,diamond,3,yes,yes,1,1,144,238,
gpt-4.1,86,RAW,diamondcut,1,no,yes,0,1,99,201,
gpt-4.1,85,DR_k1,diamondcut,1,yes,yes,1,1,148,269,
gpt-4.1,88,PROSE,diamondcut,1,no,yes,0,1,141,3,
gpt-4.1,83,ORACLE,diamond,3,no,yes,0,1,137,182,
gpt-4.1,86,DR_k1,diamondcut,1,no,no,1,1,147,195,
gpt-4.1,85,RAW,diamondcut,1,yes,no,0,1,99,237,
gpt-4.1,86,ORACLE,diamondcut,1,no,no,1,1,148,291,
gpt-4.1,85,ORACLE,diamondcut,1,yes,yes,1,1,148,289,
gpt-4.1,86,PROSE,diamondcut,1,no,yes,0,1,133,121,
gpt-4.1,87,PROSE,diamondcut,1,yes,yes,1,1,126,346,
gpt-4.1,87,ORACLE,diamondcut,1,yes,yes,1,1,141,446,
gpt-4.1,90,PROSE,diamondcut,2,yes,no,0,1,183,98,
gpt-4.1,87,RAW,diamondcut,1,yes,yes,1,1,91,429,
gpt-4.1,91,PROSE,diamondcut,2,no,yes,0,1,184,34,
gpt-4.1,91,RAW,diamondcut,2,no,no,1,1,150,23,
gpt-4.1,88,DR_k1,diamondcut,1,no,yes,0,1,156,198,
gpt-4.1,88,ORACLE,diamondcut,1,no,yes,0,1,156,221,
gpt-4.1,89,DR_k1,diamondcut,1,yes,no,0,1,150,206,
gpt-4.1,89,RAW,diamondcut,1,yes,no,0,1,99,254,
gpt-4.1,89,ORACLE,diamondcut,1,yes,yes,1,1,149,194,
gpt-4.1,93,PROSE,diamondcut,2,yes,no,0,1,132,3,
gpt-4.1,93,RAW,diamondcut,2,yes,no,0,1,98,3,
gpt-4.1,89,PROSE,diamondcut,1,yes,yes,1,1,134,194,
gpt-4.1,90,DR_k1,diamondcut,2,yes,no,0,1,198,248,
gpt-4.1,87,DR_k1,diamondcut,1,yes,yes,1,1,142,503,
gpt-4.1,92,DR_k1,diamondcut,2,no,yes,0,1,199,150,
gpt-4.1,91,DR_k1,diamondcut,2,no,no,1,1,199,126,
gpt-4.1,94,PROSE,diamondcut,2,no,yes,0,1,128,3,
gpt-4.1,93,ORACLE,diamondcut,2,yes,no,0,1,147,170,
gpt-4.1,94,RAW,diamondcut,2,no,yes,0,1,93,3,
gpt-4.1,92,RAW,diamondcut,2,no,no,1,1,150,199,
gpt-4.1,93,DR_k1,diamondcut,2,yes,no,0,1,147,161,
gpt-4.1,95,RAW,diamondcut,3,no,yes,0,1,86,3,
gpt-4.1,92,ORACLE,diamondcut,2,no,no,1,1,199,258,
gpt-4.1,88,RAW,diamondcut,1,no,yes,0,1,104,217,
gpt-4.1,91,ORACLE,diamondcut,2,no,no,1,1,199,329,
gpt-4.1,95,ORACLE,diamondcut,3,no,yes,0,1,138,91,
gpt-4.1,96,PROSE,diamondcut,3,no,yes,0,1,122,3,
gpt-4.1,94,DR_k1,diamondcut,2,no,no,1,1,143,233,
gpt-4.1,95,PROSE,diamondcut,3,no,yes,0,1,123,3,
gpt-4.1,96,ORACLE,diamondcut,3,no,yes,0,1,137,84,
gpt-4.1,90,ORACLE,diamondcut,2,yes,yes,1,1,198,210,
gpt-4.1,96,DR_k1,diamondcut,3,no,yes,0,1,138,155,
gpt-4.1,97,RAW,diamondcut,3,yes,yes,1,1,173,88,
gpt-4.1,94,ORACLE,diamondcut,2,no,no,1,1,143,231,
gpt-4.1,95,DR_k1,diamondcut,3,no,yes,0,1,137,201,
gpt-4.1,96,RAW,diamondcut,3,no,yes,0,1,87,3,
gpt-4.1,99,RAW,diamondcut,3,yes,yes,1,1,86,3,
gpt-4.1,98,RAW,diamondcut,3,yes,no,0,1,183,97,
gpt-4.1,99,PROSE,diamondcut,3,yes,yes,1,1,123,3,
gpt-4.1,97,PROSE,diamondcut,3,yes,yes,1,1,206,79,
gpt-4.1,98,PROSE,diamondcut,3,yes,no,0,1,221,157,
gpt-4.1,99,DR_k1,diamondcut,3,yes,yes,1,1,138,144,
gpt-4.1,99,ORACLE,diamondcut,3,yes,yes,1,1,138,86,
gpt-4.1,90,RAW,diamondcut,2,yes,no,0,1,150,507,
gpt-4.1,97,ORACLE,diamondcut,3,yes,yes,1,1,221,300,
gpt-4.1,100,PROSE,fork,1,no,yes,0,1,115,145,
gpt-4.1,97,DR_k1,diamondcut,3,yes,yes,1,1,221,336,
gpt-4.1,92,PROSE,diamondcut,2,no,yes,0,1,183,700,
gpt-4.1,98,ORACLE,diamondcut,3,yes,no,0,1,236,374,
gpt-4.1,98,DR_k1,diamondcut,3,yes,no,0,1,236,404,
gpt-4.1,100,ORACLE,fork,1,no,no,1,1,130,203,
gpt-4.1,102,PROSE,fork,1,yes,yes,1,1,127,3,
gpt-4.1,101,PROSE,fork,1,yes,no,0,1,116,431,
gpt-4.1,100,RAW,fork,1,no,no,1,1,94,432,
gpt-4.1,103,RAW,fork,1,no,no,1,1,99,190,
gpt-4.1,101,RAW,fork,1,yes,yes,1,1,93,406,
gpt-4.1,102,DR_k1,fork,1,yes,yes,1,1,142,133,
gpt-4.1,103,ORACLE,fork,1,no,yes,0,1,135,208,
gpt-4.1,105,RAW,fork,2,no,no,1,1,91,3,
gpt-4.1,102,ORACLE,fork,1,yes,no,0,1,142,182,
gpt-4.1,103,DR_k1,fork,1,no,yes,0,1,136,158,
gpt-4.1,103,PROSE,fork,1,no,yes,0,1,120,298,
gpt-4.1,100,DR_k1,fork,1,no,no,1,1,131,464,
gpt-4.1,106,RAW,fork,2,no,yes,0,1,89,3,
gpt-4.1,105,ORACLE,fork,2,no,,0,0,127,9,
gpt-4.1,105,DR_k1,fork,2,no,no,1,1,128,104,
gpt-4.1,104,DR_k1,fork,1,yes,yes,1,1,127,267,
gpt-4.1,105,PROSE,fork,2,no,no,1,1,112,3,
gpt-4.1,107,PROSE,fork,2,yes,yes,1,1,116,3,
gpt-4.1,108,RAW,fork,2,yes,yes,1,1,94,3,
gpt-4.1,101,DR_k1,fork,1,yes,no,0,1,131,505,
gpt-4.1,104,RAW,fork,1,yes,yes,1,1,91,363,
gpt-4.1,106,PROSE,fork,2,no,yes,0,1,109,121,
gpt-4.1,104,ORACLE,fork,1,yes,yes,1,1,127,492,
gpt-4.1,101,ORACLE,fork,1,yes,no,0,1,131,531,
gpt-4.1,102,RAW,fork,1,yes,no,0,1,104,264,
gpt-4.1,106,ORACLE,fork,2,no,yes,0,1,125,177,
gpt-4.1,107,RAW,fork,2,yes,no,0,1,93,3,
gpt-4.1,108,ORACLE,fork,2,yes,yes,1,1,132,3,
gpt-4.1,104,PROSE,fork,1,yes,no,0,1,111,700,
gpt-4.1,106,DR_k1,fork,2,no,yes,0,1,125,128,
gpt-4.1,108,DR_k1,fork,2,yes,no,0,1,132,148,
gpt-4.1,108,PROSE,fork,2,yes,yes,1,1,117,3,
gpt-4.1,107,DR_k1,fork,2,yes,yes,1,1,130,183,
gpt-4.1,109,RAW,fork,2,no,no,1,1,93,3,
gpt-4.1,110,RAW,fork,3,no,yes,0,1,89,3,
gpt-4.1,107,ORACLE,fork,2,yes,no,0,1,131,208,
gpt-4.1,111,RAW,fork,3,yes,yes,1,1,76,3,
gpt-4.1,109,PROSE,fork,2,no,no,1,1,116,3,
gpt-4.1,111,PROSE,fork,3,yes,yes,1,1,96,3,
gpt-4.1,110,PROSE,fork,3,no,no,1,1,110,3,
gpt-4.1,112,RAW,fork,3,no,yes,0,1,89,3,
gpt-4.1,112,ORACLE,fork,3,no,,0,0,124,9,
gpt-4.1,111,ORACLE,fork,3,yes,yes,1,1,111,3,
gpt-4.1,111,DR_k1,fork,3,yes,yes,1,1,112,101,
gpt-4.1,110,ORACLE,fork,3,no,,0,0,125,11,
gpt-4.1,113,PROSE,fork,3,yes,no,0,1,109,3,
gpt-4.1,109,DR_k1,fork,2,no,no,1,1,131,124,
gpt-4.1,114,PROSE,fork,3,yes,yes,1,1,101,3,
gpt-4.1,112,DR_k1,fork,3,no,no,1,1,124,153,
gpt-4.1,113,RAW,fork,3,yes,yes,1,1,89,3,
gpt-4.1,112,PROSE,fork,3,no,no,1,1,109,3,
gpt-4.1,113,DR_k1,fork,3,yes,yes,1,1,124,120,
gpt-4.1,114,RAW,fork,3,yes,yes,1,1,78,3,
gpt-4.1,109,ORACLE,fork,2,no,yes,0,1,131,125,
gpt-4.1,113,ORACLE,fork,3,yes,no,0,1,124,133,
gpt-4.1,114,ORACLE,fork,3,yes,yes,1,1,116,99,
gpt-4.1,110,DR_k1,fork,3,no,no,1,1,126,140,
gpt-4.1,114,DR_k1,fork,3,yes,no,0,1,116,287,
gpt-4.1,115,RAW,frontdoor,1,yes,no,0,1,98,120,
gpt-4.1,115,DR_k1,frontdoor,1,yes,no,0,1,146,343,
gpt-4.1,117,ORACLE,frontdoor,1,yes,no,0,1,155,436,
gpt-4.1,116,ORACLE,frontdoor,1,yes,no,0,1,150,358,
gpt-4.1,118,PROSE,frontdoor,1,yes,no,0,1,136,260,
gpt-4.1,115,PROSE,frontdoor,1,yes,no,0,1,131,342,
gpt-4.1,116,RAW,frontdoor,1,yes,yes,1,1,99,306,
gpt-4.1,117,RAW,frontdoor,1,yes,yes,1,1,103,315,
gpt-4.1,116,PROSE,frontdoor,1,yes,no,0,1,135,514,
gpt-4.1,117,PROSE,frontdoor,1,yes,no,0,1,140,259,
gpt-4.1,117,DR_k1,frontdoor,1,yes,no,0,1,154,465,
gpt-4.1,116,DR_k1,frontdoor,1,yes,yes,1,1,150,700,
gpt-4.1,120,RAW,frontdoor,2,no,yes,0,1,100,3,
gpt-4.1,118,RAW,frontdoor,1,yes,yes,1,1,101,412,
gpt-4.1,121,RAW,frontdoor,2,no,,0,0,190,11,
gpt-4.1,120,PROSE,frontdoor,2,no,yes,0,1,135,3,
gpt-4.1,118,ORACLE,frontdoor,1,yes,no,0,1,151,385,
gpt-4.1,120,ORACLE,frontdoor,2,no,no,1,1,150,237,
gpt-4.1,122,RAW,frontdoor,2,yes,no,0,1,105,3,
gpt-4.1,119,PROSE,frontdoor,1,no,no,1,1,135,313,
gpt-4.1,115,ORACLE,frontdoor,1,yes,no,0,1,146,672,
gpt-4.1,120,DR_k1,frontdoor,2,no,no,1,1,143,203,
gpt-4.1,119,DR_k1,frontdoor,1,no,yes,0,1,150,304,
gpt-4.1,123,RAW,frontdoor,2,no,,0,0,201,11,
gpt-4.1,124,RAW,frontdoor,2,no,,0,0,190,9,
gpt-4.1,124,PROSE,frontdoor,2,no,no,1,1,223,32,
gpt-4.1,121,PROSE,frontdoor,2,no,no,1,1,223,331,
gpt-4.1,119,ORACLE,frontdoor,1,no,no,1,1,150,602,
gpt-4.1,121,ORACLE,frontdoor,2,no,no,1,1,238,316,
gpt-4.1,123,PROSE,frontdoor,2,no,yes,0,1,238,305,
gpt-4.1,122,ORACLE,frontdoor,2,yes,no,0,1,154,239,
gpt-4.1,119,RAW,frontdoor,1,no,yes,0,1,99,360,
gpt-4.1,122,DR_k1,frontdoor,2,yes,no,0,1,154,234,
gpt-4.1,121,DR_k1,frontdoor,2,no,no,1,1,238,360,
gpt-4.1,125,RAW,frontdoor,3,yes,,0,0,190,9,
gpt-4.1,118,DR_k1,frontdoor,1,yes,no,0,1,152,581,
gpt-4.1,123,DR_k1,frontdoor,2,no,no,1,1,252,312,
gpt-4.1,125,PROSE,frontdoor,3,yes,no,0,1,227,239,
gpt-4.1,124,ORACLE,frontdoor,2,no,yes,0,1,239,141,
gpt-4.1,123,ORACLE,frontdoor,2,no,no,1,1,253,475,
gpt-4.1,124,DR_k1,frontdoor,2,no,yes,0,1,239,234,
gpt-4.1,128,PROSE,frontdoor,3,no,no,1,1,232,84,
gpt-4.1,127,RAW,frontdoor,3,yes,yes,1,1,195,189,
gpt-4.1,128,DR_k1,frontdoor,3,no,yes,0,1,247,109,
gpt-4.1,129,PROSE,frontdoor,3,no,no,1,1,136,3,
gpt-4.1,127,DR_k1,frontdoor,3,yes,no,0,1,247,223,
gpt-4.1,126,PROSE,frontdoor,3,no,no,1,1,215,371,
gpt-4.1,125,ORACLE,frontdoor,3,yes,no,0,1,242,511,
gpt-4.1,128,ORACLE,frontdoor,3,no,no,1,1,247,241,
gpt-4.1,127,ORACLE,frontdoor,3,yes,no,0,1,247,304,
gpt-4.1,129,ORACLE,frontdoor,3,no,no,1,1,151,154,
gpt-4.1,128,RAW,frontdoor,3,no,no,1,1,195,467,
gpt-4.1,129,RAW,frontdoor,3,no,no,1,1,99,193,
gpt-4.1,129,DR_k1,frontdoor,3,no,no,1,1,144,173,
gpt-4.1,127,PROSE,frontdoor,3,yes,no,0,1,232,482,
gpt-4.1,130,PROSE,mediation,1,yes,yes,1,1,130,169,
gpt-4.1,126,DR_k1,frontdoor,3,no,yes,0,1,231,445,
gpt-4.1,125,DR_k1,frontdoor,3,yes,no,0,1,242,452,
gpt-4.1,130,RAW,mediation,1,yes,yes,1,1,104,236,
gpt-4.1,126,RAW,frontdoor,3,no,no,1,1,181,344,
gpt-4.1,130,ORACLE,mediation,1,yes,no,0,1,145,238,
gpt-4.1,132,RAW,mediation,1,no,yes,0,1,99,235,
gpt-4.1,131,RAW,mediation,1,no,yes,0,1,91,336,
gpt-4.1,132,ORACLE,mediation,1,no,yes,0,1,137,202,
gpt-4.1,131,PROSE,mediation,1,no,no,1,1,116,318,
gpt-4.1,133,ORACLE,mediation,1,no,no,1,1,142,187,
gpt-4.1,132,DR_k1,mediation,1,no,yes,0,1,137,164,
gpt-4.1,131,DR_k1,mediation,1,no,yes,0,1,132,432,
gpt-4.1,130,DR_k1,mediation,1,yes,yes,1,1,145,264,
gpt-4.1,133,PROSE,mediation,1,no,no,1,1,127,280,
gpt-4.1,136,RAW,mediation,2,no,no,1,1,100,3,
gpt-4.1,131,ORACLE,mediation,1,no,no,1,1,131,334,
gpt-4.1,136,DR_k1,mediation,2,no,no,1,1,141,188,
gpt-4.1,135,RAW,mediation,2,yes,no,0,1,92,3,
gpt-4.1,135,PROSE,mediation,2,yes,yes,1,1,115,3,
gpt-4.1,137,PROSE,mediation,2,no,yes,0,1,117,3,
gpt-4.1,122,PROSE,frontdoor,2,yes,no,0,1,138,3,
gpt-4.1,135,ORACLE,mediation,2,yes,no,0,1,130,152,
gpt-4.1,138,RAW,mediation,2,no,no,1,1,102,3,
gpt-4.1,134,PROSE,mediation,1,yes,yes,1,1,114,314,
gpt-4.1,136,ORACLE,mediation,2,no,no,1,1,141,148,
gpt-4.1,134,RAW,mediation,1,yes,yes,1,1,91,288,
gpt-4.1,136,PROSE,mediation,2,no,no,1,1,126,3,
gpt-4.1,137,ORACLE,mediation,2,no,no,1,1,132,224,
gpt-4.1,132,PROSE,mediation,1,no,yes,0,1,122,285,
gpt-4.1,135,DR_k1,mediation,2,yes,no,0,1,130,232,
gpt-4.1,134,DR_k1,mediation,1,yes,no,0,1,129,324,
gpt-4.1,138,PROSE,mediation,2,no,no,1,1,128,3,
gpt-4.1,133,DR_k1,mediation,1,no,no,1,1,141,169,
gpt-4.1,137,RAW,mediation,2,no,,0,0,91,9,
gpt-4.1,134,ORACLE,mediation,1,yes,yes,1,1,129,393,
gpt-4.1,139,PROSE,mediation,2,yes,yes,1,1,112,3,
gpt-4.1,139,RAW,mediation,2,yes,yes,1,1,89,3,
gpt-4.1,138,ORACLE,mediation,2,no,no,1,1,143,158,
gpt-4.1,140,PROSE,mediation,3,no,no,1,1,117,3,
gpt-4.1,142,ORACLE,mediation,3,no,yes,0,1,224,327,
gpt-4.1,141,PROSE,mediation,3,no,no,1,1,204,90,
gpt-4.1,139,DR_k1,mediation,2,yes,yes,1,1,127,97,
gpt-4.1,140,DR_k1,mediation,3,no,yes,0,1,131,120,
gpt-4.1,137,DR_k1,mediation,2,no,yes,0,1,131,114,
gpt-4.1,140,RAW,mediation,3,no,,0,0,91,7,
gpt-4.1,143,ORACLE,mediation,3,no,yes,0,1,116,111,
gpt-4.1,133,RAW,mediation,1,no,no,1,1,101,166,
gpt-4.1,144,ORACLE,mediation,3,no,no,1,1,113,85,
gpt-4.1,140,ORACLE,mediation,3,no,yes,0,1,132,125,
gpt-4.1,141,ORACLE,mediation,3,no,yes,0,1,219,149,
gpt-4.1,143,RAW,mediation,3,no,yes,0,1,75,3,
gpt-4.1,139,ORACLE,mediation,2,yes,yes,1,1,127,206,
gpt-4.1,144,PROSE,mediation,3,no,yes,0,1,98,3,
gpt-4.1,138,DR_k1,mediation,2,no,no,1,1,143,167,
gpt-4.1,142,PROSE,mediation,3,no,no,1,1,209,365,
gpt-4.1,143,DR_k1,mediation,3,no,yes,0,1,115,153,
gpt-4.1,143,PROSE,mediation,3,no,yes,0,1,101,3,
gpt-4.1,144,RAW,mediation,3,no,no,1,1,75,75,
gpt-4.1,141,RAW,mediation,3,no,no,1,1,179,147,
gpt-4.1,141,DR_k1,mediation,3,no,yes,0,1,218,261,
gpt-4.1,144,DR_k1,mediation,3,no,no,1,1,113,287,
gpt-4.1,142,RAW,mediation,3,no,no,1,1,183,132,
gpt-4.1,142,DR_k1,mediation,3,no,yes,0,1,225,203,
gpt-4.1,126,ORACLE,frontdoor,3,no,no,1,1,230,345,
