item,family,query_type,cond,arm,k,estimand_unchanged,touches_causal_path,strict_unchanged,unchanged_qt
256,diamondcut,ate,ED_k1,ED,1,False,False,False,False
256,diamondcut,ate,ED_k2,ED,2,False,True,False,False
256,diamondcut,ate,ED_k3,ED,3,False,True,False,False
256,diamondcut,ate,FE_k1,FE,1,False,False,False,False
256,diamondcut,ate,FE_k2,FE,2,False,True,False,False
257,diamondcut,ate,DR_k1,DR,1,False,True,False,False
257,diamondcut,ate,DR_k2,DR,2,False,True,False,False
257,diamondcut,ate,DR_k3,DR,3,False,True,False,False
257,diamondcut,ate,ED_k1,ED,1,False,True,False,False
257,diamondcut,ate,ED_k2,ED,2,False,True,False,False
257,diamondcut,ate,ED_k3,ED,3,False,True,False,False
257,diamondcut,ate,FE_k1,FE,1,False,False,False,False
257,diamondcut,ate,FE_k2,FE,2,False,False,False,False
258,diamondcut,backadj,DR_k1,DR,1,False,True,False,False
258,diamondcut,backadj,DR_k2,DR,2,False,True,False,False
258,diamondcut,backadj,DR_k3,DR,3,False,True,False,False
258,diamondcut,backadj,ED_k1,ED,1,False,True,False,False
258,diamondcut,backadj,ED_k2,ED,2,False,False,False,False
258,diamondcut,backadj,ED_k3,ED,3,False,False,False,False
258,diamondcut,backadj,FE_k1,FE,1,False,False,False,False
258,diamondcut,backadj,FE_k2,FE,2,False,False,False,False
259,diamondcut,backadj,DR_k1,DR,1,False,True,False,False
259,diamondcut,backadj,DR_k2,DR,2,False,True,False,False
259,diamondcut,backadj,DR_k3,DR,3,False,True,False,False
259,diamondcut,backadj,ED_k1,ED,1,False,True,False,False
259,diamondcut,backadj,ED_k2,ED,2,False,True,False,False
259,diamondcut,backadj,ED_k3,ED,3,False,True,False,False
259,diamondcut,backadj,FE_k1,FE,1,False,False,False,False
259,diamondcut,backadj,FE_k2,FE,2,False,True,False,False
260,diamondcut,backadj,DR_k1,DR,1,True,False,True,True
260,diamondcut,backadj,DR_k2,DR,2,False,True,False,False
260,diamondcut,backadj,DR_k3,DR,3,False,True,False,False
260,diamondcut,backadj,ED_k1,ED,1,False,False,False,False
260,diamondcut,backadj,ED_k2,ED,2,False,False,False,False
260,diamondcut,backadj,ED_k3,ED,3,False,True,False,False
260,diamondcut,backadj,FE_k1,FE,1,False,False,False,False
260,diamondcut,backadj,FE_k2,FE,2,False,False,False,False
261,diamondcut,backadj,DR_k1,DR,1,False,True,False,False
261,diamondcut,backadj,DR_k2,DR,2,False,True,False,False
261,diamondcut,backadj,DR_k3,DR,3,False,True,False,False
261,diamondcut,backadj,ED_k1,ED,1,False,False,False,False
261,diamondcut,backadj,ED_k2,ED,2,False,True,False,False
261,diamondcut,backadj,ED_k3,ED,3,False,True,False,False
261,diamondcut,backadj,FE_k1,FE,1,False,False,False,False
261,diamondcut,backadj,FE_k2,FE,2,False,False,False,False
262,diamondcut,ate,DR_k1,DR,1,True,False,True,True
262,diamondcut,ate,DR_k2,DR,2,False,True,False,False
262,diamondcut,ate,DR_k3,DR,3,False,True,False,False
262,diamondcut,ate,ED_k1,ED,1,False,False,False,False
262,diamondcut,ate,ED_k2,ED,2,False,True,False,False
262,diamondcut,ate,ED_k3,ED,3,False,True,False,False
262,diamondcut,ate,FE_k1,FE,1,False,False,False,False
262,diamondcut,ate,FE_k2,FE,2,False,False,False,False
263,diamondcut,backadj,DR_k1,DR,1,False,True,False,False
263,diamondcut,backadj,DR_k2,DR,2,False,True,False,False
263,diamondcut,backadj,DR_k3,DR,3,False,True,False,False
263,diamondcut,backadj,ED_k1,ED,1,False,False,False,False
263,diamondcut,backadj,ED_k2,ED,2,False,True,False,False
263,diamondcut,backadj,ED_k3,ED,3,False,True,False,False
263,diamondcut,backadj,FE_k1,FE,1,False,False,False,False
263,diamondcut,backadj,FE_k2,FE,2,False,False,False,False
264,diamondcut,backadj,DR_k1,DR,1,False,True,False,False
264,diamondcut,backadj,DR_k2,DR,2,False,True,False,False
264,diamondcut,backadj,DR_k3,DR,3,False,True,False,False
264,diamondcut,backadj,ED_k1,ED,1,False,False,False,False
264,diamondcut,backadj,ED_k2,ED,2,False,False,False,False
264,diamondcut,backadj,ED_k3,ED,3,False,True,False,False
264,diamondcut,backadj,FE_k1,FE,1,False,False,False,False
264,diamondcut,backadj,FE_k2,FE,2,False,False,False,False
265,diamondcut,backadj,DR_k1,DR,1,False,True,False,False
265,diamondcut,backadj,DR_k2,DR,2,False,True,False,False
265,diamondcut,backadj,DR_k3,DR,3,False,True,False,False
265,diamondcut,backadj,ED_k1,ED,1,False,False,False,False
265,diamondcut,backadj,ED_k2,ED,2,False,False,False,False
265,diamondcut,backadj,ED_k3,ED,3,False,True,False,False
265,diamondcut,backadj,FE_k1,FE,1,False,True,False,False
265,diamondcut,backadj,FE_k2,FE,2,False,True,False,False
266,diamondcut,ett,DR_k1,DR,1,False,True,False,False
266,diamondcut,ett,DR_k2,DR,2,False,True,False,False
266,diamondcut,ett,DR_k3,DR,3,False,True,False,False
266,diamondcut,ett,ED_k1,ED,1,False,False,False,False
266,diamondcut,ett,ED_k2,ED,2,False,True,False,False
266,diamondcut,ett,ED_k3,ED,3,False,False,False,False
266,diamondcut,ett,FE_k1,FE,1,False,False,False,False
266,diamondcut,ett,FE_k2,FE,2,False,False,False,False
267,diamondcut,det-counterfactual,DR_k1,DR,1,True,False,True,True
267,diamondcut,det-counterfactual,DR_k2,DR,2,False,True,False,False
267,diamondcut,det-counterfactual,DR_k3,DR,3,False,True,False,False
267,diamondcut,det-counterfactual,ED_k1,ED,1,False,False,False,False
267,diamondcut,det-counterfactual,ED_k2,ED,2,False,True,False,False
267,diamondcut,det-counterfactual,ED_k3,ED,3,False,False,False,False
267,diamondcut,det-counterfactual,FE_k1,FE,1,False,False,False,False
267,diamondcut,det-counterfactual,FE_k2,FE,2,False,False,False,False
268,diamondcut,det-counterfactual,DR_k1,DR,1,True,False,True,True
268,diamondcut,det-counterfactual,DR_k2,DR,2,False,True,False,False
268,diamondcut,det-counterfactual,DR_k3,DR,3,False,True,False,False
268,diamondcut,det-counterfactual,ED_k1,ED,1,False,False,False,False
268,diamondcut,det-counterfactual,ED_k2,ED,2,False,False,False,False
268,diamondcut,det-counterfactual,ED_k3,ED,3,False,True,False,False
268,diamondcut,det-counterfactual,FE_k1,FE,1,False,False,False,False
268,diamondcut,det-counterfactual,FE_k2,FE,2,False,False,False,False
269,diamondcut,ett,DR_k1,DR,1,False,True,False,False
269,diamondcut,ett,DR_k2,DR,2,False,True,False,False
269,diamondcut,ett,DR_k3,DR,3,False,True,False,False
269,diamondcut,ett,ED_k1,ED,1,False,False,False,False
269,diamondcut,ett,ED_k2,ED,2,False,True,False,False
269,diamondcut,ett,ED_k3,ED,3,False,True,False,False
269,diamondcut,ett,FE_k1,FE,1,False,True,False,False
269,diamondcut,ett,FE_k2,FE,2,False,False,False,False
270,diamondcut,det-counterfactual,DR_k1,DR,1,False,True,False,False
270,diamondcut,det-counterfactual,DR_k2,DR,2,False,True,False,False
270,diamondcut,det-counterfactual,DR_k3,DR,3,False,True,False,False
270,diamondcut,det-counterfactual,ED_k1,ED,1,False,False,False,False
270,diamondcut,det-counterfactual,ED_k2,ED,2,False,True,False,False
270,diamondcut,det-counterfactual,ED_k3,ED,3,False,True,False,False
270,diamondcut,det-counterfactual,FE_k1,FE,1,False,False,False,False
270,diamondcut,det-counterfactual,FE_k2,FE,2,False,False,False,False
271,diamondcut,det-counterfactual,DR_k1,DR,1,False,True,False,False
271,diamondcut,det-counterfactual,DR_k2,DR,2,False,True,False,False
271,diamondcut,det-counterfactual,DR_k3,DR,3,False,True,False,False
271,diamondcut,det-counterfactual,ED_k1,ED,1,False,False,False,False
271,diamondcut,det-counterfactual,ED_k2,ED,2,False,True,False,False
271,diamondcut,det-counterfactual,ED_k3,ED,3,False,True,False,False
271,diamondcut,det-counterfactual,FE_k1,FE,1,False,True,False,False
271,diamondcut,det-counterfactual,FE_k2,FE,2,False,True,False,False
272,diamondcut,ett,DR_k1,DR,1,False,True,False,False
272,diamondcut,ett,DR_k2,DR,2,False,True,False,False
272,diamondcut,ett,DR_k3,DR,3,False,True,False,False
272,diamondcut,ett,ED_k1,ED,1,False,True,False,False
272,diamondcut,ett,ED_k2,ED,2,False,True,False,False
272,diamondcut,ett,ED_k3,ED,3,False,True,False,False
272,diamondcut,ett,FE_k1,FE,1,False,False,False,False
272,diamondcut,ett,FE_k2,FE,2,False,False,False,False
273,diamondcut,ett,DR_k1,DR,1,False,True,False,False
273,diamondcut,ett,DR_k2,DR,2,False,True,False,False
273,diamondcut,ett,DR_k3,DR,3,False,True,False,False
273,diamondcut,ett,ED_k1,ED,1,False,False,False,False
273,diamondcut,ett,ED_k2,ED,2,False,True,False,False
273,diamondcut,ett,ED_k3,ED,3,False,False,False,False
273,diamondcut,ett,FE_k1,FE,1,False,True,False,False
273,diamondcut,ett,FE_k2,FE,2,False,True,False,False
274,diamondcut,ett,DR_k1,DR,1,False,True,False,False
274,diamondcut,ett,DR_k2,DR,2,False,True,False,False
274,diamondcut,ett,DR_k3,DR,3,False,True,False,False
274,diamondcut,ett,ED_k1,ED,1,False,False,False,False
274,diamondcut,ett,ED_k2,ED,2,False,False,False,False
274,diamondcut,ett,ED_k3,ED,3,False,True,False,False
274,diamondcut,ett,FE_k1,FE,1,False,False,False,False
274,diamondcut,ett,FE_k2,FE,2,False,True,False,False
275,diamondcut,det-counterfactual,DR_k1,DR,1,False,True,False,False
275,diamondcut,det-counterfactual,DR_k2,DR,2,False,True,False,False
275,diamondcut,det-counterfactual,DR_k3,DR,3,False,True,False,False
275,diamondcut,det-counterfactual,ED_k1,ED,1,False,False,False,False
275,diamondcut,det-counterfactual,ED_k2,ED,2,False,False,False,False
275,diamondcut,det-counterfactual,ED_k3,ED,3,False,True,False,False
275,diamondcut,det-counterfactual,FE_k1,FE,1,False,False,False,False
275,diamondcut,det-counterfactual,FE_k2,FE,2,False,True,False,False
276,diamondcut,ett,DR_k1,DR,1,False,True,False,False
276,diamondcut,ett,DR_k2,DR,2,False,True,False,False
276,diamondcut,ett,DR_k3,DR,3,False,True,False,False
276,diamondcut,ett,ED_k1,ED,1,False,False,False,False
276,diamondcut,ett,ED_k2,ED,2,False,True,False,False
276,diamondcut,ett,ED_k3,ED,3,False,False,False,False
276,diamondcut,ett,FE_k1,FE,1,False,False,False,False
276,diamondcut,ett,FE_k2,FE,2,False,True,False,False
277,diamondcut,ett,DR_k1,DR,1,True,False,True,True
277,diamondcut,ett,DR_k2,DR,2,False,True,False,False
277,diamondcut,ett,DR_k3,DR,3,False,True,False,False
277,diamondcut,ett,ED_k1,ED,1,False,False,False,False
277,diamondcut,ett,ED_k2,ED,2,False,False,False,False
277,diamondcut,ett,ED_k3,ED,3,False,True,False,False
277,diamondcut,ett,FE_k1,FE,1,False,True,False,False
277,diamondcut,ett,FE_k2,FE,2,False,True,False,False
278,diamondcut,ett,DR_k1,DR,1,False,True,False,False
278,diamondcut,ett,DR_k2,DR,2,False,True,False,False
278,diamondcut,ett,DR_k3,DR,3,False,True,False,False
278,diamondcut,ett,ED_k1,ED,1,False,False,False,False
278,diamondcut,ett,ED_k2,ED,2,False,True,False,False
278,diamondcut,ett,ED_k3,ED,3,False,True,False,False
278,diamondcut,ett,FE_k1,FE,1,False,False,False,False
278,diamondcut,ett,FE_k2,FE,2,False,True,False,False
279,diamondcut,det-counterfactual,DR_k1,DR,1,False,True,False,False
279,diamondcut,det-counterfactual,DR_k2,DR,2,False,True,False,False
279,diamondcut,det-counterfactual,DR_k3,DR,3,False,True,False,False
279,diamondcut,det-counterfactual,ED_k1,ED,1,False,False,False,False
279,diamondcut,det-counterfactual,ED_k2,ED,2,False,True,False,False
279,diamondcut,det-counterfactual,ED_k3,ED,3,False,True,False,False
279,diamondcut,det-counterfactual,FE_k1,FE,1,False,True,False,False
279,diamondcut,det-counterfactual,FE_k2,FE,2,False,False,False,False
280,diamondcut,ett,DR_k1,DR,1,True,False,True,True
280,diamondcut,ett,DR_k2,DR,2,False,True,False,False
280,diamondcut,ett,DR_k3,DR,3,False,True,False,False
280,diamondcut,ett,ED_k1,ED,1,False,False,False,False
280,diamondcut,ett,ED_k2,ED,2,False,True,False,False
280,diamondcut,ett,ED_k3,ED,3,False,True,False,False
280,diamondcut,ett,FE_k1,FE,1,False,True,False,False
280,diamondcut,ett,FE_k2,FE,2,False,True,False,False
281,diamondcut,ett,DR_k1,DR,1,False,True,False,False
281,diamondcut,ett,DR_k2,DR,2,False,True,False,False
281,diamondcut,ett,DR_k3,DR,3,False,True,False,False
281,diamondcut,ett,ED_k1,ED,1,False,True,False,False
281,diamondcut,ett,ED_k2,ED,2,False,True,False,False
281,diamondcut,ett,ED_k3,ED,3,False,True,False,False
281,diamondcut,ett,FE_k1,FE,1,False,False,False,False
281,diamondcut,ett,FE_k2,FE,2,False,False,False,False
282,diamondcut,ett,DR_k1,DR,1,False,True,False,False
282,diamondcut,ett,DR_k2,DR,2,False,True,False,False
282,diamondcut,ett,DR_k3,DR,3,False,True,False,False
282,diamondcut,ett,ED_k1,ED,1,False,False,False,False
282,diamondcut,ett,ED_k2,ED,2,False,True,False,False
282,diamondcut,ett,ED_k3,ED,3,False,True,False,False
282,diamondcut,ett,FE_k1,FE,1,False,False,False,False
282,diamondcut,ett,FE_k2,FE,2,False,False,False,False
283,diamondcut,ett,DR_k1,DR,1,True,False,True,True
283,diamondcut,ett,DR_k2,DR,2,False,True,False,False
283,diamondcut,ett,DR_k3,DR,3,False,True,False,False
283,diamondcut,ett,ED_k1,ED,1,False,True,False,False
283,diamondcut,ett,ED_k2,ED,2,False,False,False,False
283,diamondcut,ett,ED_k3,ED,3,False,True,False,False
283,diamondcut,ett,FE_k1,FE,1,False,True,False,False
283,diamondcut,ett,FE_k2,FE,2,False,True,False,False
284,diamondcut,det-counterfactual,DR_k1,DR,1,False,True,False,False
284,diamondcut,det-counterfactual,DR_k2,DR,2,False,True,False,False
284,diamondcut,det-counterfactual,DR_k3,DR,3,False,True,False,False
284,diamondcut,det-counterfactual,ED_k1,ED,1,False,False,False,False
284,diamondcut,det-counterfactual,ED_k2,ED,2,False,True,False,False
284,diamondcut,det-counterfactual,ED_k3,ED,3,False,True,False,False
284,diamondcut,det-counterfactual,FE_k1,FE,1,False,False,False,False
284,diamondcut,det-counterfactual,FE_k2,FE,2,False,False,False,False
285,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
285,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
285,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
285,frontdoor,marginal,ED_k1,ED,1,False,False,False,False
285,frontdoor,marginal,ED_k2,ED,2,False,False,False,False
285,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
285,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
285,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
286,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
286,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
286,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
286,frontdoor,correlation,ED_k1,ED,1,False,False,False,False
286,frontdoor,correlation,ED_k2,ED,2,False,False,False,False
286,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
286,frontdoor,correlation,FE_k1,FE,1,True,False,True,True
286,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
287,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
287,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
287,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
287,frontdoor,marginal,ED_k1,ED,1,False,False,False,False
287,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
287,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
287,frontdoor,marginal,FE_k1,FE,1,True,False,True,True
287,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
288,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
288,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
288,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
288,frontdoor,correlation,ED_k1,ED,1,False,True,False,False
288,frontdoor,correlation,ED_k2,ED,2,False,False,False,False
288,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
288,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
288,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
289,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
289,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
289,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
289,frontdoor,marginal,ED_k1,ED,1,False,True,False,False
289,frontdoor,marginal,ED_k2,ED,2,False,False,False,False
289,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
289,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
289,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
290,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
290,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
290,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
290,frontdoor,marginal,ED_k1,ED,1,False,True,False,False
290,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
290,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
290,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
290,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
291,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
291,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
291,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
291,frontdoor,correlation,ED_k1,ED,1,False,True,False,False
291,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
291,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
291,frontdoor,correlation,FE_k1,FE,1,True,False,True,True
291,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
292,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
292,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
292,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
292,frontdoor,marginal,ED_k1,ED,1,False,True,False,False
292,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
292,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
292,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
292,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
293,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
293,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
293,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
293,frontdoor,correlation,ED_k1,ED,1,False,False,False,False
293,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
293,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
293,frontdoor,correlation,FE_k1,FE,1,True,False,True,True
293,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
294,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
294,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
294,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
294,frontdoor,marginal,ED_k1,ED,1,False,False,False,False
294,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
294,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
294,frontdoor,marginal,FE_k1,FE,1,True,False,True,True
294,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
295,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
295,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
295,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
295,frontdoor,correlation,ED_k1,ED,1,False,True,False,False
295,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
295,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
295,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
295,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
296,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
296,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
296,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
296,frontdoor,marginal,ED_k1,ED,1,False,False,False,False
296,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
296,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
296,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
296,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
297,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
297,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
297,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
297,frontdoor,marginal,ED_k1,ED,1,False,True,False,False
297,frontdoor,marginal,ED_k2,ED,2,False,False,False,False
297,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
297,frontdoor,marginal,FE_k1,FE,1,True,False,True,True
297,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
298,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
298,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
298,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
298,frontdoor,correlation,ED_k1,ED,1,False,True,False,False
298,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
298,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
298,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
298,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
299,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
299,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
299,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
299,frontdoor,correlation,ED_k1,ED,1,False,True,False,False
299,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
299,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
299,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
299,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
300,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
300,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
300,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
300,frontdoor,correlation,ED_k1,ED,1,False,False,False,False
300,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
300,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
300,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
300,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
301,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
301,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
301,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
301,frontdoor,marginal,ED_k1,ED,1,False,False,False,False
301,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
301,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
301,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
301,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
302,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
302,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
302,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
302,frontdoor,marginal,ED_k1,ED,1,False,True,False,False
302,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
302,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
302,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
302,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
303,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
303,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
303,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
303,frontdoor,correlation,ED_k1,ED,1,False,False,False,False
303,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
303,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
303,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
303,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
304,frontdoor,ate,DR_k1,DR,1,False,True,False,False
304,frontdoor,ate,DR_k2,DR,2,False,True,False,False
304,frontdoor,ate,DR_k3,DR,3,False,True,False,False
304,frontdoor,ate,ED_k1,ED,1,False,True,False,False
304,frontdoor,ate,ED_k2,ED,2,False,True,False,False
304,frontdoor,ate,ED_k3,ED,3,False,True,False,False
304,frontdoor,ate,FE_k1,FE,1,True,True,False,True
304,frontdoor,ate,FE_k2,FE,2,True,True,False,True
305,frontdoor,ate,DR_k1,DR,1,False,True,False,False
305,frontdoor,ate,DR_k2,DR,2,False,True,False,False
305,frontdoor,ate,DR_k3,DR,3,False,True,False,False
305,frontdoor,ate,ED_k1,ED,1,False,False,False,False
305,frontdoor,ate,ED_k2,ED,2,False,True,False,False
305,frontdoor,ate,ED_k3,ED,3,False,True,False,False
305,frontdoor,ate,FE_k1,FE,1,True,False,True,True
305,frontdoor,ate,FE_k2,FE,2,True,True,False,True
306,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
306,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
306,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
306,frontdoor,backadj,ED_k1,ED,1,False,False,False,False
306,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
306,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
306,frontdoor,backadj,FE_k1,FE,1,True,False,True,True
306,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
307,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
307,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
307,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
307,frontdoor,backadj,ED_k1,ED,1,False,True,False,False
307,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
307,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
307,frontdoor,backadj,FE_k1,FE,1,True,True,False,True
307,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
308,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
308,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
308,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
308,frontdoor,backadj,ED_k1,ED,1,False,True,False,False
308,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
308,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
308,frontdoor,backadj,FE_k1,FE,1,True,False,True,True
308,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
309,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
309,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
309,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
309,frontdoor,backadj,ED_k1,ED,1,False,True,False,False
309,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
309,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
309,frontdoor,backadj,FE_k1,FE,1,True,False,True,True
309,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
310,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
310,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
310,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
310,frontdoor,backadj,ED_k1,ED,1,False,True,False,False
310,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
310,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
310,frontdoor,backadj,FE_k1,FE,1,True,False,True,True
310,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
311,frontdoor,ate,DR_k1,DR,1,False,True,False,False
311,frontdoor,ate,DR_k2,DR,2,False,True,False,False
311,frontdoor,ate,DR_k3,DR,3,False,True,False,False
311,frontdoor,ate,ED_k1,ED,1,False,True,False,False
311,frontdoor,ate,ED_k2,ED,2,False,True,False,False
311,frontdoor,ate,ED_k3,ED,3,False,True,False,False
311,frontdoor,ate,FE_k1,FE,1,True,False,True,True
311,frontdoor,ate,FE_k2,FE,2,True,True,False,True
312,frontdoor,ate,DR_k1,DR,1,False,True,False,False
312,frontdoor,ate,DR_k2,DR,2,False,True,False,False
