item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error
189,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",RAW,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,134,3,
191,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,300,490,
191,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,300,595,
191,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,243,472,
192,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,159,195,
192,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,160,198,
192,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,PSEUDO,no,5,False,False,gpt-4.1,no,1,1,92,47,
193,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,180,262,
193,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,180,182,
193,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,134,142,
195,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,144,188,
195,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,144,292,
195,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,yes,1,0,90,3,
197,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,165,144,
197,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,172,210,
197,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",RAW,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,134,64,
205,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",DR_k1,PSEUDO,no,5,True,True,gpt-4.1,no,1,1,294,700,
205,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,PSEUDO,no,5,True,True,gpt-4.1,no,1,1,293,663,
205,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,PSEUDO,no,5,True,True,gpt-4.1,no,1,1,226,564,
215,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,130,222,
215,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,129,158,
215,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,90,3,
218,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",DR_k1,PSEUDO,no,5,True,True,gpt-4.1,no,1,1,193,154,
218,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,PSEUDO,no,5,True,True,gpt-4.1,no,1,1,194,158,
218,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,PSEUDO,no,5,True,True,gpt-4.1,no,1,1,134,111,
220,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,274,679,
220,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,274,523,
220,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,226,559,
223,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,138,132,
223,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,139,237,
223,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,90,127,
226,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,184,181,
226,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,183,161,
226,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,134,169,
229,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,137,192,
229,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,137,206,
229,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,90,3,
230,"exam score | grade in the course | number of hours studied for an exam || AB,AC,BC",DR_k1,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,174,268,
230,"exam score | grade in the course | number of hours studied for an exam || AB,AC,BC",ORACLE,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,174,223,
230,"exam score | grade in the course | number of hours studied for an exam || AB,AC,BC",RAW,PSEUDO,yes,3,True,True,gpt-4.1,yes,1,1,134,3,
231,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,288,700,
231,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,288,528,
231,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,235,566,
232,"humidity | precipitation | temperature | weather conditions || AB,AC,BC,BD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,132,72,
232,"humidity | precipitation | temperature | weather conditions || AB,AC,BC,BD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,132,177,
232,"humidity | precipitation | temperature | weather conditions || AB,AC,BC,BD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,90,108,
234,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",DR_k1,PSEUDO,yes,5,True,True,gpt-4.1,no,1,0,194,284,
234,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",ORACLE,PSEUDO,yes,5,True,True,gpt-4.1,yes,1,1,194,258,
234,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",RAW,PSEUDO,yes,5,True,True,gpt-4.1,yes,1,1,134,141,
235,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,132,246,
235,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,133,120,
235,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,92,3,
237,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",DR_k1,PSEUDO,yes,5,True,True,gpt-4.1,yes,1,1,215,240,
237,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",ORACLE,PSEUDO,yes,5,True,True,gpt-4.1,yes,1,1,214,236,
237,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",RAW,PSEUDO,yes,5,True,True,gpt-4.1,yes,1,1,142,155,
241,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,yes,1,0,137,166,
241,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,137,94,
241,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,90,57,
242,"the amount of rainfall in a region | the availability of water for irrigation | the crop yield in the region | the water level in a river || AB,AC,BC,BD,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,186,206,
242,"the amount of rainfall in a region | the availability of water for irrigation | the crop yield in the region | the water level in a river || AB,AC,BC,BD,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,186,185,
242,"the amount of rainfall in a region | the availability of water for irrigation | the crop yield in the region | the water level in a river || AB,AC,BC,BD,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,134,120,
244,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,166,217,
244,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,173,193,
244,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",RAW,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,134,35,
250,"exam score | grade received in the course | number of hours studied for an exam || AB,AC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,130,108,
250,"exam score | grade received in the course | number of hours studied for an exam || AB,AC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,122,148,
250,"exam score | grade received in the course | number of hours studied for an exam || AB,AC",RAW,PSEUDO,no,3,False,False,gpt-4.1,no,1,1,92,24,
251,"the amount of rainfall in a region | the availability of water for irrigation | the crop yield in the region | the water level in a river || AB,AC,BC,BD,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,186,184,
251,"the amount of rainfall in a region | the availability of water for irrigation | the crop yield in the region | the water level in a river || AB,AC,BC,BD,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,186,133,
251,"the amount of rainfall in a region | the availability of water for irrigation | the crop yield in the region | the water level in a river || AB,AC,BC,BD,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,134,3,
254,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,yes,1,0,144,138,
254,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,145,128,
254,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,92,99,
256,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,140,86,
256,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,139,182,
256,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,,0,0,90,83,
259,"humidity | rainfall | temperature || AC,BC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,175,253,
259,"humidity | rainfall | temperature || AC,BC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,175,231,
259,"humidity | rainfall | temperature || AC,BC",RAW,PSEUDO,no,3,True,True,gpt-4.1,no,1,1,138,147,
263,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,148,150,
263,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,148,254,
263,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1,no,1,1,92,75,
269,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1,no,1,0,274,325,
269,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,275,515,
269,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1,yes,1,1,226,533,
272,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,183,292,
272,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,183,129,
272,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1,no,1,1,134,159,
